# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_fld                 13:t_ur                  14:t_tot              
       8.634356368620e-01      -4.302875232595e-03      -3.882102945700e+02      -5.455920930093e+02       0.000000000000e+00      -4.295797349129e-03      -5.046666154650e+02       3.327613448307e-03       3.327613448307e-03      -6.496775411775e-01      -2.574808928460e-02                      nan      -6.496775297476e-01      -2.893344294124e-02 
       8.841407268964e-01      -4.140429958209e-03      -3.916884375317e+02      -5.504727911585e+02       0.000000000000e+00      -4.133619278480e-03      -5.091820522453e+02       3.201979305769e-03       3.201979305769e-03      -6.554897125705e-01      -2.597571689750e-02                      nan      -6.554897015720e-01      -2.919185844152e-02 
       9.052389329755e-01      -3.984620895025e-03      -3.951580396184e+02      -5.553403762686e+02       0.000000000000e+00      -3.978066502949e-03      -5.136854857996e+02       3.081477962843e-03       3.081477962843e-03      -6.612864315745e-01      -2.620267676592e-02                      nan      -6.612864209899e-01      -2.944957702279e-02 
       9.267492110784e-01      -3.835045136583e-03      -3.986160870406e+02      -5.601951551985e+02       0.000000000000e+00      -3.828736783594e-03      -5.181766841960e+02       2.965798427757e-03       2.965798427757e-03      -6.670674686918e-01      -2.642964640232e-02                      nan      -6.670674585044e-01      -2.970669698025e-02 
       9.486905693738e-01      -3.691375459021e-03      -4.020683396058e+02      -5.650415027690e+02       0.000000000000e+00      -3.685303430149e-03      -5.226601164665e+02       2.854686366314e-03       2.854686366314e-03      -6.728384495233e-01      -2.665603757719e-02                      nan      -6.728384397176e-01      -2.996334064586e-02 
       9.710819502047e-01      -3.553287707106e-03      -4.055153991158e+02      -5.698802510274e+02       0.000000000000e+00      -3.547442820914e-03      -5.271365537946e+02       2.747891434583e-03       2.747891434583e-03      -6.786004032737e-01      -2.688203580274e-02                      nan      -6.786003938347e-01      -3.021957672825e-02 
       9.939421365888e-01      -3.420480342942e-03      -4.089558777413e+02      -5.747109298119e+02       0.000000000000e+00      -3.414853914779e-03      -5.316053932005e+02       2.645180846112e-03       2.645180846112e-03      -6.843526056588e-01      -2.710786374140e-02                      nan      -6.843525965727e-01      -3.047541269905e-02 
       1.017289683121e+00      -3.292730350526e-03      -4.123961996835e+02      -5.795411504805e+02       0.000000000000e+00      -3.287314060776e-03      -5.360738360141e+02       2.546381798096e-03       2.546381798096e-03      -6.901042935416e-01      -2.733358408412e-02                      nan      -6.901042847947e-01      -3.073121197379e-02 
       1.041142870404e+00      -3.169781833704e-03      -4.158354108695e+02      -5.843695040778e+02       0.000000000000e+00      -3.164567784127e-03      -5.405405866922e+02       2.451296441960e-03       2.451296441960e-03      -6.958538096439e-01      -2.755920899168e-02                      nan      -6.958538012237e-01      -3.098691304812e-02 
       1.065519681468e+00      -3.051421587100e-03      -4.192749149299e+02      -5.891981758000e+02       0.000000000000e+00      -3.046402230422e-03      -5.450076423793e+02       2.359759919597e-03       2.359759919597e-03      -7.016037337688e-01      -2.778489806343e-02                      nan      -7.016037256629e-01      -3.124263987877e-02 
       1.090437798090e+00      -2.937452826832e-03      -4.227161738693e+02      -5.940289805762e+02       0.000000000000e+00      -2.932620939164e-03      -5.494767090833e+02       2.271619928385e-03       2.271619928385e-03      -7.073562508595e-01      -2.801066155567e-02                      nan      -7.073562430564e-01      -3.149847770748e-02 
       1.115914614496e+00      -2.827692064577e-03      -4.261600702248e+02      -5.988633164002e+02       0.000000000000e+00      -2.823040724036e-03      -5.539490620249e+02       2.186734576624e-03       2.186734576624e-03      -7.131130085949e-01      -2.823660419613e-02                      nan      -7.131130010834e-01      -3.175450614504e-02 
       1.141967265644e+00      -2.721973603203e-03      -4.296081667262e+02      -6.037034224901e+02       0.000000000000e+00      -2.717496160516e-03      -5.584267675735e+02       2.104975689823e-03       2.104975689823e-03      -7.188766671767e-01      -2.846283796269e-02                      nan      -7.188766599460e-01      -3.201084469872e-02 
       1.168612667124e+00      -2.620126225362e-03      -4.330591425156e+02      -6.085476572050e+02       0.000000000000e+00      -2.615816313006e-03      -5.629082828476e+02       2.026210787873e-03       2.026210787873e-03      -7.246452338269e-01      -2.868928129209e-02                      nan      -7.246452268667e-01      -3.226740421139e-02 
       1.195867563719e+00      -2.522000836909e-03      -4.365131947382e+02      -6.133967037980e+02       0.000000000000e+00      -2.517852332974e-03      -5.673941937253e+02       1.950324488650e-03       1.950324488650e-03      -7.304194525782e-01      -2.891599662181e-02                      nan      -7.304194458787e-01      -3.252422302623e-02 
       1.223748583763e+00      -2.427457105903e-03      -4.399705445655e+02      -6.182511039799e+02       0.000000000000e+00      -2.423464119626e-03      -5.718849750645e+02       1.877208180104e-03       1.877208180104e-03      -7.361999211761e-01      -2.914303295133e-02                      nan      -7.361999147277e-01      -3.278133176398e-02 
       1.252272296696e+00      -2.336337471745e-03      -4.434268990888e+02      -6.231046387639e+02       0.000000000000e+00      -2.332494371351e-03      -5.763748954554e+02       1.806740012759e-03       1.806740012759e-03      -7.419792620341e-01      -2.937008425102e-02                      nan      -7.419792558277e-01      -3.303839970741e-02 
       1.281455271503e+00      -2.248549066397e-03      -4.468890435858e+02      -6.279659178856e+02       0.000000000000e+00      -2.244850371792e-03      -5.808720239794e+02       1.738848341831e-03       1.738848341831e-03      -7.477678996400e-01      -2.959748031694e-02                      nan      -7.477678936668e-01      -3.329587793905e-02 
       1.311314134122e+00      -2.163970057112e-03      -4.503576302847e+02      -6.328349226233e+02       0.000000000000e+00      -2.160410487704e-03      -5.853764495193e+02       1.673439082124e-03       1.673439082124e-03      -7.535659834549e-01      -2.982513465118e-02                      nan      -7.535659777064e-01      -3.355375850832e-02 
       1.341865622330e+00      -2.082483710593e-03      -4.538318929729e+02      -6.377115417881e+02       0.000000000000e+00      -2.079058179102e-03      -5.898879595812e+02       1.610421726859e-03       1.610421726859e-03      -7.593731986346e-01      -3.005314918662e-02                      nan      -7.593731931026e-01      -3.381204547582e-02 
       1.373126636993e+00      -2.003963261474e-03      -4.573069457781e+02      -6.425908218587e+02       0.000000000000e+00      -2.000666891147e-03      -5.944017549918e+02       1.549697880232e-03       1.549697880232e-03      -7.651832860943e-01      -3.028147965549e-02                      nan      -7.651832807709e-01      -3.407049230141e-02 
       1.405114289018e+00      -1.928317878196e-03      -4.607869893895e+02      -6.474772416668e+02       0.000000000000e+00      -1.925145939699e-03      -5.989221403963e+02       1.491197629672e-03       1.491197629672e-03      -7.710018625882e-01      -3.051016574882e-02                      nan      -7.710018574657e-01      -3.432932021902e-02 
       1.437845941636e+00      -1.855455585291e-03      -4.642757671864e+02      -6.523742962876e+02       0.000000000000e+00      -1.852403498666e-03      -6.034525491997e+02       1.434850154982e-03       1.434850154982e-03      -7.768334322450e-01      -3.073916645147e-02                      nan      -7.768334273160e-01      -3.458869512557e-02 
       1.471339247998e+00      -1.785245182449e-03      -4.677625342189e+02      -6.572705107317e+02       0.000000000000e+00      -1.782308587423e-03      -6.079819554578e+02       1.380553311725e-03       1.380553311725e-03      -7.826636320176e-01      -3.096833501803e-02                      nan      -7.826636272751e-01      -3.484804413492e-02 
       1.505612184263e+00      -1.717612585835e-03      -4.712535978002e+02      -6.621725450921e+02       0.000000000000e+00      -1.714787241910e-03      -6.125167699525e+02       1.328250145215e-03       1.328250145215e-03      -7.885008021537e-01      -3.119776781516e-02                      nan      -7.885007975909e-01      -3.510770167023e-02 
       1.540683078543e+00      -1.652477944690e-03      -4.747530199700e+02      -6.670848143633e+02       0.000000000000e+00      -1.649759741734e-03      -6.170612234039e+02       1.277879072645e-03       1.277879072645e-03      -7.943504436562e-01      -3.142756286834e-02                      nan      -7.943504392664e-01      -3.536789375501e-02 
       1.576570636173e+00      -1.589727687329e-03      -4.782511552107e+02      -6.719971984733e+02       0.000000000000e+00      -1.587112705143e-03      -6.216055647504e+02       1.229351716469e-03       1.229351716469e-03      -8.001998448653e-01      -3.165761543229e-02                      nan      -8.001998406422e-01      -3.562811734195e-02 
       1.613293961846e+00      -1.529304960155e-03      -4.817591540293e+02      -6.769210554299e+02       0.000000000000e+00      -1.526789368093e-03      -6.261607897226e+02       1.182624780860e-03       1.182624780860e-03      -8.060633690551e-01      -3.188797062342e-02                      nan      -8.060633649925e-01      -3.588892926379e-02 
       1.650872579130e+00      -1.471101955338e-03      -4.852656897842e+02      -6.818454403627e+02       0.000000000000e+00      -1.468682104079e-03      -6.307162097178e+02       1.137614203985e-03       1.137614203985e-03      -8.119270397924e-01      -3.211863113977e-02                      nan      -8.119270358844e-01      -3.614979504964e-02 
       1.689326447901e+00      -1.415061519309e-03      -4.887807762809e+02      -6.867800565351e+02       0.000000000000e+00      -1.412733849997e-03      -6.352812963432e+02       1.094276381749e-03       1.094276381749e-03      -8.178032506894e-01      -3.234957319263e-02                      nan      -8.178032469303e-01      -3.641118526035e-02 
       1.728675980162e+00      -1.361087228233e-03      -4.922955211011e+02      -6.917155353688e+02       0.000000000000e+00      -1.358848343191e-03      -6.398470285093e+02       1.052536292751e-03       1.052536292751e-03      -8.236802354529e-01      -3.258071070940e-02                      nan      -8.236802318372e-01      -3.667263598027e-02 
       1.768942054649e+00      -1.309113899558e-03      -4.958136873945e+02      -6.966557224011e+02       0.000000000000e+00      -1.306960507403e-03      -6.444171271578e+02       1.012343680969e-03       1.012343680969e-03      -8.295628381068e-01      -3.281210084283e-02                      nan      -8.295628346292e-01      -3.693434162962e-02 
       1.810146030594e+00      -1.259078595791e-03      -4.993395799276e+02      -7.016051581442e+02       0.000000000000e+00      -1.257007507691e-03      -6.489959635926e+02       9.736500382319e-04       9.736500382319e-04      -8.354567554501e-01      -3.304380135294e-02                      nan      -8.354567521054e-01      -3.719652936149e-02 
       1.852309760920e+00      -1.210899744890e-03      -5.028663653576e+02      -7.065571991891e+02       0.000000000000e+00      -1.208907907990e-03      -6.535770566255e+02       9.363919685858e-04       9.363919685858e-04      -8.413535212915e-01      -3.327579196588e-02                      nan      -8.413535180747e-01      -3.745887195891e-02 
       1.895455605103e+00      -1.164513618294e-03      -5.063955772847e+02      -7.115131845934e+02       0.000000000000e+00      -1.162598083861e-03      -6.581617375490e+02       9.005203012137e-04       9.005203012137e-04      -8.472548944130e-01      -3.350802593152e-02                      nan      -8.472548913194e-01      -3.772142934420e-02 
       1.939606441877e+00      -1.119860563012e-03      -5.099300167506e+02      -7.164758878463e+02       0.000000000000e+00      -1.118018479774e-03      -6.627527038692e+02       8.659890130808e-04       8.659890130808e-04      -8.531643995408e-01      -3.374051341374e-02                      nan      -8.531643965659e-01      -3.798433801983e-02 
       1.984785681927e+00      -1.076874870276e-03      -5.134679673081e+02      -7.214431549346e+02       0.000000000000e+00      -1.075103495399e-03      -6.673479338199e+02       8.327472203708e-04       8.327472203708e-04      -8.590794082139e-01      -3.397320785042e-02                      nan      -8.590794053531e-01      -3.824749003203e-02 
       2.031017280652e+00      -1.035496837616e-03      -5.170092816651e+02      -7.264151621976e+02       0.000000000000e+00      -1.033793526757e-03      -6.719475469853e+02       8.007487005741e-04       8.007487005741e-04      -8.650000514944e-01      -3.420617787134e-02                      nan      -8.650000487435e-01      -3.851090124340e-02 
       2.078325751098e+00      -9.956677159942e-04      -5.205534289480e+02      -7.313913416091e+02       0.000000000000e+00      -9.940299214292e-04      -6.765509977279e+02       7.699480210479e-04       7.699480210479e-04      -8.709256278585e-01      -3.443939816190e-02                      nan      -8.709256252135e-01      -3.877454080479e-02 
       2.126736177086e+00      -9.573310553843e-04      -5.241000368628e+02      -7.363712645120e+02       0.000000000000e+00      -9.557563221613e-04      -6.811578788058e+02       7.403015373830e-04       7.403015373830e-04      -8.768556199202e-01      -3.467283337083e-02                      nan      -8.768556173770e-01      -3.903838332800e-02 
       2.176274226598e+00      -9.204357378942e-04      -5.276507723405e+02      -7.413571448495e+02       0.000000000000e+00      -9.189216951104e-04      -6.857702527106e+02       7.117697195461e-04       7.117697195461e-04      -8.827926854623e-01      -3.490658064651e-02                      nan      -8.827926830171e-01      -3.930254588396e-02 
       2.226966165435e+00      -8.849245030520e-04      -5.312028384975e+02      -7.463448681456e+02       0.000000000000e+00      -8.834688740164e-04      -6.903843344575e+02       6.843082766752e-04       6.843082766752e-04      -8.887319484160e-01      -3.514045120502e-02                      nan      -8.887319460651e-01      -3.956681202222e-02 
       2.278838871174e+00      -8.507540786621e-04      -5.347603851723e+02      -7.513403315132e+02       0.000000000000e+00      -8.493546579131e-04      -6.950055714373e+02       6.578837353360e-04       6.578837353360e-04      -8.946804168470e-01      -3.537474325995e-02                      nan      -8.946804145869e-01      -3.983149708265e-02 
       2.331919847426e+00      -8.178677107359e-04      -5.383182689639e+02      -7.563365334191e+02       0.000000000000e+00      -8.165223861573e-04      -6.996274615330e+02       6.324522040969e-04       6.324522040969e-04      -9.006297202781e-01      -3.560912632678e-02                      nan      -9.006297181054e-01      -4.009622848373e-02 
       2.386237238440e+00      -7.862245314618e-04      -5.418805706810e+02      -7.613388268667e+02       0.000000000000e+00      -7.849312579637e-04      -7.042549996046e+02       6.079821101255e-04       6.079821101255e-04      -9.065863123028e-01      -3.584380040063e-02                      nan      -9.065863102141e-01      -4.036128482184e-02 
       2.441819844019e+00      -7.557782858241e-04      -5.454471813014e+02      -7.663464764207e+02       0.000000000000e+00      -7.545350942795e-04      -7.088875714873e+02       5.844376998319e-04       5.844376998319e-04      -9.125494192714e-01      -3.607868795993e-02                      nan      -9.125494172636e-01      -4.062662423634e-02 
       2.498697134798e+00      -7.264815932753e-04      -5.490146370422e+02      -7.713558069045e+02       0.000000000000e+00      -7.252865929814e-04      -7.135216422459e+02       5.617822462523e-04       5.617822462523e-04      -9.185144297603e-01      -3.631376168847e-02                      nan      -9.185144278304e-01      -4.089206592450e-02 
       2.556899267871e+00      -6.982938026490e-04      -5.525838235909e+02      -7.763681971387e+02       0.000000000000e+00      -6.971451697337e-04      -7.181584720494e+02       5.399843176486e-04       5.399843176486e-04      -9.244829678851e-01      -3.654908741681e-02                      nan      -9.244829660300e-01      -4.115768244772e-02 
       2.616457102781e+00      -6.711778052305e-04      -5.561588761786e+02      -7.813876411284e+02       0.000000000000e+00      -6.700737762288e-04      -7.228019616883e+02       5.190153240994e-04       5.190153240994e-04      -9.304601455030e-01      -3.678464518319e-02                      nan      -9.304601437200e-01      -4.142366628894e-02 
       2.677402217879e+00      -6.450899335428e-04      -5.597344542388e+02      -7.864093441573e+02       0.000000000000e+00      -6.440288177284e-04      -7.274473682968e+02       4.988413368916e-04       4.988413368916e-04      -9.364397247934e-01      -3.702051866832e-02                      nan      -9.364397230797e-01      -4.168979194360e-02 
       2.739766927073e+00      -6.199949807483e-04      -5.633149064229e+02      -7.914363505382e+02       0.000000000000e+00      -6.189751444026e-04      -7.320978560973e+02       4.794352828858e-04       4.794352828858e-04      -9.424259152601e-01      -3.725653226785e-02                      nan      -9.424259136131e-01      -4.195619276159e-02 
       2.803584296956e+00      -5.958532327125e-04      -5.668953351742e+02      -7.964648015938e+02       0.000000000000e+00      -5.948731082780e-04      -7.367495124619e+02       4.607663057520e-04       4.607663057520e-04      -9.484135494053e-01      -3.749281778583e-02                      nan      -9.484135478224e-01      -4.222269180681e-02 
       2.868888164343e+00      -5.726329156340e-04      -5.704805351915e+02      -8.014991397846e+02       0.000000000000e+00      -5.716909871614e-04      -7.414067073117e+02       4.428099449207e-04       4.428099449207e-04      -9.544083597677e-01      -3.772933307225e-02                      nan      -9.544083582465e-01      -4.248950180975e-02 
       2.935713154210e+00      -5.502978729006e-04      -5.740680091763e+02      -8.065365588487e+02       0.000000000000e+00      -5.493926841575e-04      -7.460667650137e+02       4.255381964975e-04       4.255381964975e-04      -9.604068634821e-01      -3.796604086642e-02                      nan      -9.604068620202e-01      -4.275648358744e-02 
       3.004094698049e+00      -5.288149271379e-04      -5.776567643038e+02      -8.115764292521e+02       0.000000000000e+00      -5.279450766474e-04      -7.507290163061e+02       4.089253707834e-04       4.089253707834e-04      -9.664081641596e-01      -3.820299513140e-02                      nan      -9.664081627548e-01      -4.302361136253e-02 
       3.074069052662e+00      -5.081529919989e-04      -5.812476782158e+02      -8.166194518535e+02       0.000000000000e+00      -5.073171292470e-04      -7.553941699448e+02       3.929474566882e-04       3.929474566882e-04      -9.724132055143e-01      -3.844016074489e-02                      nan      -9.724132041643e-01      -4.329091570128e-02 
       3.145673319376e+00      -4.882831181288e-04      -5.848427634631e+02      -8.216681721054e+02       0.000000000000e+00      -4.874799401798e-04      -7.600646125757e+02       3.775820724863e-04       3.775820724863e-04      -9.784250686013e-01      -3.867763921523e-02                      nan      -9.784250673041e-01      -4.355853056296e-02 
       3.218945463722e+00      -4.691720692600e-04      -5.884373962770e+02      -8.267161741921e+02       0.000000000000e+00      -4.684003278805e-04      -7.647344002800e+02       3.628035091875e-04       3.628035091875e-04      -9.844360961037e-01      -3.891514423612e-02                      nan      -9.844360948573e-01      -4.382611764184e-02 
       3.293924335560e+00      -4.507951653875e-04      -5.920359075521e+02      -8.317696666230e+02       0.000000000000e+00      -4.500536529476e-04      -7.694092620220e+02       3.485926789437e-04       3.485926789437e-04      -9.904536620950e-01      -3.915297347850e-02                      nan      -9.904536608975e-01      -4.409400619967e-02 
       3.370649689682e+00      -4.331240218821e-04      -5.956371861239e+02      -8.368269407854e+02       0.000000000000e+00      -4.324115774258e-04      -7.740876340417e+02       3.349276337486e-04       3.349276337486e-04      -9.964757588920e-01      -3.939104201931e-02                      nan      -9.964757577414e-01      -4.436210597786e-02 
       3.449162206885e+00      -4.161321293136e-04      -5.992410337265e+02      -8.418877572597e+02       0.000000000000e+00      -4.154476355051e-04      -7.787692904245e+02       3.217878695626e-04       3.217878695626e-04      -1.002502092687e+00      -3.962934744366e-02                      nan      -1.002502091581e+00      -4.463040535032e-02 
       3.529503515545e+00      -3.997932261688e-04      -6.028457516525e+02      -8.469503768259e+02       0.000000000000e+00      -3.991356089745e-04      -7.834525488183e+02       3.091530591991e-04       3.091530591991e-04      -1.008530470734e+00      -3.986787601466e-02                      nan      -1.008530469672e+00      -4.489881822661e-02 
       3.611716213687e+00      -3.840833043231e-04      -6.064522001429e+02      -8.520156444463e+02       0.000000000000e+00      -3.834515291321e-04      -7.881382321350e+02       2.970046477735e-04       2.970046477735e-04      -1.014561968650e+00      -4.010663400176e-02                      nan      -1.014561967630e+00      -4.516738676294e-02 
       3.695843891573e+00      -3.689797596005e-04      -6.100627049428e+02      -8.570857647679e+02       0.000000000000e+00      -3.683728288203e-04      -7.928285004526e+02       2.853251823367e-04       2.853251823367e-04      -1.020599414438e+00      -4.034561843205e-02                      nan      -1.020599413458e+00      -4.543621872095e-02 
       3.781931154810e+00      -3.544581432262e-04      -6.136731249526e+02      -8.621569518782e+02       0.000000000000e+00      -3.538750997927e-04      -7.975196208984e+02       2.740957022372e-04       2.740957022372e-04      -1.026637913172e+00      -4.058486910430e-02                      nan      -1.026637912230e+00      -4.570513305519e-02 
       3.870023648006e+00      -3.404982445613e-04      -6.172878201450e+02      -8.672331751593e+02       0.000000000000e+00      -3.399381643322e-04      -8.022155101456e+02       2.633006331700e-04       2.633006331700e-04      -1.032682604260e+00      -4.082434990697e-02                      nan      -1.032682603355e+00      -4.597432075058e-02 
       3.960168078965e+00      -3.270775019639e-04      -6.209031187751e+02      -8.723109711719e+02       0.000000000000e+00      -3.265394981587e-04      -8.069127718878e+02       2.529224838912e-04       2.529224838912e-04      -1.038729037489e+00      -4.106408250757e-02                      nan      -1.038729036620e+00      -4.624361491582e-02 
       4.052412243459e+00      -3.141754445216e-04      -6.245190052885e+02      -8.773897868743e+02       0.000000000000e+00      -3.136586639492e-04      -8.116109548785e+02       2.429454382187e-04       2.429454382187e-04      -1.044776658299e+00      -4.130398942282e-02                      nan      -1.044776657464e+00      -4.651298208117e-02 
       4.146805050564e+00      -3.017728784664e-04      -6.281364771912e+02      -8.824705524978e+02       0.000000000000e+00      -3.012764994498e-04      -8.163109731252e+02       2.333546624288e-04       2.333546624288e-04      -1.050826663720e+00      -4.154406867688e-02                      nan      -1.050826662919e+00      -4.678246774638e-02 
       4.243396548597e+00      -2.898538780913e-04      -6.317616764242e+02      -8.875622632961e+02       0.000000000000e+00      -2.893771051955e-04      -8.210211058792e+02       2.241378332931e-04       2.241378332931e-04      -1.056889698124e+00      -4.178478997633e-02                      nan      -1.056889697354e+00      -4.705255352156e-02 
       4.342237951647e+00      -2.783955773569e-04      -6.353847098080e+02      -8.926511305696e+02       0.000000000000e+00      -2.779376527748e-04      -8.257285856681e+02       2.152772648798e-04       2.152772648798e-04      -1.062949319486e+00      -4.202552192274e-02                      nan      -1.062949318746e+00      -4.732251035758e-02 
       4.443381666736e+00      -2.673826582923e-04      -6.390103289467e+02      -8.977437578041e+02       0.000000000000e+00      -2.669428494038e-04      -8.304395290926e+02       2.067611126986e-04       2.067611126986e-04      -1.069013405099e+00      -4.226657269301e-02                      nan      -1.069013404389e+00      -4.759268843559e-02 
       4.546881321600e+00      -2.567975477990e-04      -6.426371148209e+02      -9.028378753795e+02       0.000000000000e+00      -2.563751508603e-04      -8.351518680403e+02       1.985757921929e-04       1.985757921929e-04      -1.075079306486e+00      -4.250781214534e-02                      nan      -1.075079305804e+00      -4.786296582624e-02 
       4.652791793126e+00      -2.466245763021e-04      -6.462664147542e+02      -9.079355150925e+02       0.000000000000e+00      -2.462189133619e-04      -8.398674662010e+02       1.907091827520e-04       1.907091827520e-04      -1.081149417204e+00      -4.274935942657e-02                      nan      -1.081149416548e+00      -4.813345296495e-02 
       4.761169236447e+00      -2.368471804492e-04      -6.498953014051e+02      -9.130333829217e+02       0.000000000000e+00      -2.364576008786e-04      -8.445831835283e+02       1.831484621600e-04       1.831484621600e-04      -1.087219658415e+00      -4.299115380373e-02                      nan      -1.087219657786e+00      -4.840398415043e-02 
       4.872071114719e+00      -2.274521265796e-04      -6.535298947681e+02      -9.181385565960e+02       0.000000000000e+00      -2.270780013734e-04      -8.493057398039e+02       1.758834214602e-04       1.758834214602e-04      -1.093298751021e+00      -4.323337481229e-02                      nan      -1.093298750417e+00      -4.867492151845e-02 
       4.985556229585e+00      -2.184227515590e-04      -6.571631705072e+02      -9.232427727719e+02       0.000000000000e+00      -2.180634792684e-04      -8.540273088745e+02       1.689011490591e-04       1.689011490591e-04      -1.099376546685e+00      -4.347581136702e-02                      nan      -1.099376546105e+00      -4.894584331698e-02 
       5.101684752356e+00      -2.097450653193e-04      -6.607955903748e+02      -9.283454692307e+02       0.000000000000e+00      -2.094000674003e-04      -8.587475082127e+02       1.621908447119e-04       1.621908447119e-04      -1.105452609122e+00      -4.371831595824e-02                      nan      -1.105452608564e+00      -4.921670953542e-02 
       5.220518255912e+00      -2.014081397874e-04      -6.644349188042e+02      -9.334578944843e+02       0.000000000000e+00      -2.010768557016e-04      -8.634767043738e+02       1.557440524659e-04       1.557440524659e-04      -1.111540269814e+00      -4.396146424331e-02                      nan      -1.111540269279e+00      -4.948812136847e-02 
       5.342119747348e+00      -1.933965033716e-04      -6.680730972570e+02      -9.385689843611e+02       0.000000000000e+00      -1.930783980509e-04      -8.682046334528e+02       1.495488041688e-04       1.495488041688e-04      -1.117626304264e+00      -4.420477224864e-02                      nan      -1.117626303750e+00      -4.975949620618e-02 
       5.466553701386e+00      -1.856979647655e-04      -6.717108260240e+02      -9.436796985820e+02       0.000000000000e+00      -1.853925231926e-04      -8.729321859586e+02       1.435956725016e-04       1.435956725016e-04      -1.123711860316e+00      -4.444829280721e-02                      nan      -1.123711859823e+00      -5.003088632817e-02 
       5.593886094555e+00      -1.783017710023e-04      -6.753526414578e+02      -9.487964140083e+02       0.000000000000e+00      -1.780084958460e-04      -8.776652602499e+02       1.378763422767e-04       1.378763422767e-04      -1.129804532090e+00      -4.469233681141e-02                      nan      -1.129804531616e+00      -5.030263150728e-02 
       5.724184440175e+00      -1.711956940568e-04      -6.789966172167e+02      -9.539160143452e+02       0.000000000000e+00      -1.709141080712e-04      -8.824010202287e+02       1.323813624375e-04       1.323813624375e-04      -1.135900689604e+00      -4.493672481233e-02                      nan      -1.135900689149e+00      -5.057456445783e-02 
       5.857517824153e+00      -1.643680106746e-04      -6.826401729826e+02      -9.590351997837e+02       0.000000000000e+00      -1.640976559215e-04      -8.871363765285e+02       1.271016628291e-04       1.271016628291e-04      -1.141996340084e+00      -4.518134617388e-02                      nan      -1.141996339647e+00      -5.084651488528e-02 
       5.993956941616e+00      -1.578082197567e-04      -6.862838579453e+02      -9.641549635993e+02       0.000000000000e+00      -1.575486555834e-04      -8.918722227741e+02       1.220291209116e-04       1.220291209116e-04      -1.148092626050e+00      -4.542628575895e-02                      nan      -1.148092625631e+00      -5.111853992773e-02 
       6.133574134388e+00      -1.515063095525e-04      -6.899290584123e+02      -9.692770636066e+02       0.000000000000e+00      -1.512571117620e-04      -8.966102065545e+02       1.171559966017e-04       1.171559966017e-04      -1.154191678034e+00      -4.567161744072e-02                      nan      -1.154191677631e+00      -5.139073279886e-02 
       6.276443429353e+00      -1.454526030051e-04      -6.935772345156e+02      -9.744032587347e+02       0.000000000000e+00      -1.452133633025e-04      -9.013519881433e+02       1.124748092458e-04       1.124748092458e-04      -1.160295647655e+00      -4.591740735130e-02                      nan      -1.160295647269e+00      -5.166318629612e-02 
       6.422640577704e+00      -1.396369363390e-04      -6.972253203245e+02      -9.795296394137e+02       0.000000000000e+00      -1.394072631697e-04      -9.060939058951e+02       1.079776953190e-04       1.079776953190e-04      -1.166399804560e+00      -4.616352656685e-02                      nan      -1.166399804190e+00      -5.193569900643e-02 
       6.572243095103e+00      -1.340508256279e-04      -7.008768535040e+02      -9.846612137625e+02       0.000000000000e+00      -1.338303413935e-04      -9.108405881442e+02       1.036580940081e-04       1.036580940081e-04      -1.172510106550e+00      -4.641023149824e-02                      nan      -1.172510106194e+00      -5.220853946776e-02 
       6.725330302784e+00      -1.286846290310e-04      -7.045279542513e+02      -9.897923810433e+02       0.000000000000e+00      -1.284729719849e-04      -9.155868710814e+02       9.950855058074e-05       9.950855058074e-05      -1.178619914263e+00      -4.665725648158e-02                      nan      -1.178619913921e+00      -5.248141159549e-02 
       6.881983369612e+00      -1.235303094097e-04      -7.081813665761e+02      -9.949266752009e+02       0.000000000000e+00      -1.233271310110e-04      -9.203360601823e+02       9.552285241369e-05       9.552285241369e-05      -1.184733499354e+00      -4.690475044465e-02                      nan      -1.184733499025e+00      -5.275450240915e-02 
       7.042285355117e+00      -1.185793733958e-04      -7.118348049213e+02      -1.000061825174e+03       0.000000000000e+00      -1.183843391167e-04      -9.250859478892e+02       9.169442420975e-05       9.169442420975e-05      -1.190847978041e+00      -4.715272425563e-02                      nan      -1.190847977726e+00      -5.302770326019e-02 
       7.206321253533e+00      -1.138239146521e-04      -7.154887639682e+02      -1.005197474849e+03       0.000000000000e+00      -1.136367029233e-04      -9.298363241733e+02       8.801716004104e-05       8.801716004104e-05      -1.196963129998e+00      -4.740106650781e-02                      nan      -1.196963129696e+00      -5.330098810892e-02 
