# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  704       1.919684189226e+03       3.807589299967e+01       0.000000000000e+00      -1.071094172057e+02       9.975283155514e-09       9.651068864787e-06      -1.211922340621e-06 
  705       1.925617901502e+03       3.796896969036e+01       0.000000000000e+00      -1.085399349268e+02       9.951224894007e-09       9.685658558911e-06      -1.209179378333e-06 
  706       1.931708740163e+03       3.785605912507e+01       0.000000000000e+00      -1.099464404986e+02       9.927248735039e-09       9.719783473196e-06      -1.206250509338e-06 
  707       1.937953370898e+03       3.773723454360e+01       0.000000000000e+00      -1.113285020659e+02       9.903355435566e-09       9.753439908851e-06      -1.203138986645e-06 
  708       1.944348411022e+03       3.761257039871e+01       0.000000000000e+00      -1.126856849571e+02       9.879545682936e-09       9.786624180976e-06      -1.199848141729e-06 
  709       1.950890429295e+03       3.748214236080e+01       0.000000000000e+00      -1.140175516770e+02       9.855820093683e-09       9.819332618840e-06      -1.196381385134e-06 
  710       1.957575945738e+03       3.734602732264e+01       0.000000000000e+00      -1.153236618992e+02       9.832179212324e-09       9.851561566166e-06      -1.192742207081e-06 
  711       1.964401431448e+03       3.720430340402e+01       0.000000000000e+00      -1.166035724589e+02       9.808623510138e-09       9.883307381409e-06      -1.188934178073e-06 
  712       1.971363308417e+03       3.705704995652e+01       0.000000000000e+00      -1.178568373457e+02       9.785153383946e-09       9.914566438043e-06      -1.184960949506e-06 
  713       1.978457949347e+03       3.690434756815e+01       0.000000000000e+00      -1.190830076961e+02       9.761769154873e-09       9.945335124843e-06      -1.180826254278e-06 
  714       1.985681677470e+03       3.674627806807e+01       0.000000000000e+00      -1.202816317863e+02       9.738471067109e-09       9.975609846174e-06      -1.176533907400e-06 
  715       1.993030766361e+03       3.658292453130e+01       0.000000000000e+00      -1.214522550247e+02       9.715259286657e-09       1.000538702227e-05      -1.172087806614e-06 
  716       2.000501439755e+03       3.641437128342e+01       0.000000000000e+00      -1.225944199447e+02       9.692133900074e-09       1.003466308953e-05      -1.167491933009e-06 
  717       2.008089871366e+03       3.624070390527e+01       0.000000000000e+00      -1.237076661975e+02       9.669094913206e-09       1.006343450081e-05      -1.162750351635e-06 
  718       2.015792184703e+03       3.606200923762e+01       0.000000000000e+00      -1.247915305444e+02       9.646142249908e-09       1.009169772568e-05      -1.157867212124e-06 
  719       2.023604452886e+03       3.587837538593e+01       0.000000000000e+00      -1.258455468499e+02       9.623275750763e-09       1.011944925078e-05      -1.152846749315e-06 
  720       2.031522698462e+03       3.568989172499e+01       0.000000000000e+00      -1.268692460741e+02       9.600495171786e-09       1.014668558003e-05      -1.147693283872e-06 
  721       2.039542893226e+03       3.549664890367e+01       0.000000000000e+00      -1.278621562654e+02       9.577800183124e-09       1.017340323500e-05      -1.142411222912e-06 
  722       2.047660958031e+03       3.529873884959e+01       0.000000000000e+00      -1.288238025532e+02       9.555190367745e-09       1.019959875515e-05      -1.137005060631e-06 
  723       2.055872762611e+03       3.509625477383e+01       0.000000000000e+00      -1.297537071407e+02       9.532665220119e-09       1.022526869814e-05      -1.131479378933e-06 
  724       2.064174125393e+03       3.488929117563e+01       0.000000000000e+00      -1.306513892973e+02       9.510224144886e-09       1.025040964014e-05      -1.125838848057e-06 
  725       2.072560813316e+03       3.467794384708e+01       0.000000000000e+00      -1.315163653517e+02       9.487866455528e-09       1.027501817612e-05      -1.120088227215e-06 
  726       2.081028541651e+03       3.446230987786e+01       0.000000000000e+00      -1.323481486840e+02       9.465591373013e-09       1.029909092012e-05      -1.114232365218e-06 
  727       2.089572973809e+03       3.424248765989e+01       0.000000000000e+00      -1.331462497188e+02       9.443398024451e-09       1.032262450560e-05      -1.108276201120e-06 
  728       2.098189721167e+03       3.401857689205e+01       0.000000000000e+00      -1.339101759179e+02       9.421285441723e-09       1.034561558570e-05      -1.102224764848e-06 
  729       2.106874342879e+03       3.379067858491e+01       0.000000000000e+00      -1.346394317726e+02       9.399252560112e-09       1.036806083355e-05      -1.096083177845e-06 
  730       2.115622345695e+03       3.355889506538e+01       0.000000000000e+00      -1.353335187967e+02       9.377298216924e-09       1.038995694260e-05      -1.089856653710e-06 
  731       2.124429183778e+03       3.332332998144e+01       0.000000000000e+00      -1.359919355191e+02       9.355421150096e-09       1.041130062687e-05      -1.083550498840e-06 
  732       2.133290258519e+03       3.308408830685e+01       0.000000000000e+00      -1.366141774763e+02       9.333619996799e-09       1.043208862129e-05      -1.077170113075e-06 
  733       2.142200918354e+03       3.284127634581e+01       0.000000000000e+00      -1.371997372055e+02       9.311893292028e-09       1.045231768202e-05      -1.070720990344e-06 
  734       2.151156458584e+03       3.259500173772e+01       0.000000000000e+00      -1.377481042366e+02       9.290239467190e-09       1.047198458672e-05      -1.064208719313e-06 
  735       2.160152121186e+03       3.234537346183e+01       0.000000000000e+00      -1.382587650856e+02       9.268656848673e-09       1.049108613486e-05      -1.057638984034e-06 
  736       2.169183094637e+03       3.209250184195e+01       0.000000000000e+00      -1.387312032468e+02       9.247143656419e-09       1.050961914807e-05      -1.051017564597e-06 
  737       2.178244513723e+03       3.183649855119e+01       0.000000000000e+00      -1.391648991855e+02       9.225698002473e-09       1.052758047039e-05      -1.044350337782e-06 
  738       2.187331459361e+03       3.157747661659e+01       0.000000000000e+00      -1.395593303310e+02       9.204317889535e-09       1.054496696864e-05      -1.037643277716e-06 
  739       2.196439202678e+03       3.131554984902e+01       0.000000000000e+00      -1.399140711981e+02       9.183001716403e-09       1.056177527523e-05      -1.030901294162e-06 
  740       2.205563942904e+03       3.105083111075e+01       0.000000000000e+00      -1.402290959358e+02       9.161749819197e-09       1.057800100780e-05      -1.024124708297e-06 
  741       2.214702083683e+03       3.078343402296e+01       0.000000000000e+00      -1.405044817357e+02       9.140562987926e-09       1.059363952712e-05      -1.017312674025e-06 
  742       2.223849989993e+03       3.051347354208e+01       0.000000000000e+00      -1.407403092584e+02       9.119441964233e-09       1.060868619265e-05      -1.010464330837e-06 
  743       2.233003988019e+03       3.024106596439e+01       0.000000000000e+00      -1.409366626479e+02       9.098387440568e-09       1.062313636265e-05      -1.003578803703e-06 
  744       2.242160365026e+03       2.996632893057e+01       0.000000000000e+00      -1.410936295464e+02       9.077400059360e-09       1.063698539434e-05      -9.966552029651e-07 
  745       2.251315369227e+03       2.968938143026e+01       0.000000000000e+00      -1.412113011090e+02       9.056480412184e-09       1.065022864404e-05      -9.896926242330e-07 
  746       2.260465209650e+03       2.941034380669e+01       0.000000000000e+00      -1.412897720180e+02       9.035629038916e-09       1.066286146732e-05      -9.826901482780e-07 
  747       2.269606056016e+03       2.912933776118e+01       0.000000000000e+00      -1.413291404983e+02       9.014846426896e-09       1.067487921914e-05      -9.756468409249e-07 
  748       2.278734038603e+03       2.884648635780e+01       0.000000000000e+00      -1.413295083311e+02       8.994133010068e-09       1.068627725403e-05      -9.685617529458e-07 
  749       2.287845248117e+03       2.856191402785e+01       0.000000000000e+00      -1.412909808692e+02       8.973489168128e-09       1.069705092620e-05      -9.614339199525e-07 
  750       2.296935735567e+03       2.827574657452e+01       0.000000000000e+00      -1.412136670515e+02       8.952915225661e-09       1.070719558970e-05      -9.542623622890e-07 
  751       2.306001512130e+03       2.798811117742e+01       0.000000000000e+00      -1.410976794174e+02       8.932411451272e-09       1.071670659858e-05      -9.470460849231e-07 
  752       2.315038549023e+03       2.769913639714e+01       0.000000000000e+00      -1.409431341218e+02       8.911978056714e-09       1.072557930703e-05      -9.397840773388e-07 
  753       2.324042777375e+03       2.740895217988e+01       0.000000000000e+00      -1.407501509494e+02       8.891615196006e-09       1.073380906955e-05      -9.324753134273e-07 
  754       2.333010088096e+03       2.711768986196e+01       0.000000000000e+00      -1.405188533299e+02       8.871322964548e-09       1.074139124108e-05      -9.251187513784e-07 
  755       2.341936331747e+03       2.682548217446e+01       0.000000000000e+00      -1.402493683518e+02       8.851101398234e-09       1.074832117715e-05      -9.177133335712e-07 
  756       2.350817318410e+03       2.653246324772e+01       0.000000000000e+00      -1.399418267777e+02       8.830950472550e-09       1.075459423405e-05      -9.102579864645e-07 
  757       2.359648817561e+03       2.623876861600e+01       0.000000000000e+00      -1.395963630589e+02       8.810870101676e-09       1.076020576899e-05      -9.027516204875e-07 
  758       2.368426557938e+03       2.594453522197e+01       0.000000000000e+00      -1.392131153497e+02       8.790860137574e-09       1.076515114022e-05      -8.951931299293e-07 
  759       2.377146227410e+03       2.564990142135e+01       0.000000000000e+00      -1.387922255224e+02       8.770920369079e-09       1.076942570722e-05      -8.875813928289e-07 
  760       2.385803472852e+03       2.535500698744e+01       0.000000000000e+00      -1.383338391815e+02       8.751050520975e-09       1.077302483083e-05      -8.799152708643e-07 
  761       2.394393900009e+03       2.505999311574e+01       0.000000000000e+00      -1.378381056791e+02       8.731250253072e-09       1.077594387343e-05      -8.721936092414e-07 
  762       2.402913073374e+03       2.476500242846e+01       0.000000000000e+00      -1.373051781287e+02       8.711519159272e-09       1.077817819906e-05      -8.644152365833e-07 
  763       2.411356516050e+03       2.447017897917e+01       0.000000000000e+00      -1.367352134203e+02       8.691856766637e-09       1.077972317364e-05      -8.565789648180e-07 
  764       2.419719709628e+03       2.417566825731e+01       0.000000000000e+00      -1.361283722350e+02       8.672262534439e-09       1.078057416504e-05      -8.486835890673e-07 
  765       2.427998094051e+03       2.388161719281e+01       0.000000000000e+00      -1.354848190597e+02       8.652735853218e-09       1.078072654331e-05      -8.407278875340e-07 
  766       2.436187067490e+03       2.358817416064e+01       0.000000000000e+00      -1.348047222016e+02       8.633276043824e-09       1.078017568083e-05      -8.327106213898e-07 
  767       2.444281986210e+03       2.329548898538e+01       0.000000000000e+00      -1.340882538027e+02       8.613882356456e-09       1.077891695241e-05      -8.246305346624e-07 
  768       2.452278164441e+03       2.300371294581e+01       0.000000000000e+00      -1.333355898550e+02       8.594553969696e-09       1.077694573555e-05      -8.164863541223e-07 
  769       2.460170874251e+03       2.271299877950e+01       0.000000000000e+00      -1.325469102144e+02       8.575289989537e-09       1.077425741049e-05      -8.082767891698e-07 
  770       2.467955345414e+03       2.242350068735e+01       0.000000000000e+00      -1.317223986162e+02       8.556089448405e-09       1.077084736045e-05      -8.000005317211e-07 
  771       2.475626765280e+03       2.213537433815e+01       0.000000000000e+00      -1.308622426888e+02       8.536951304175e-09       1.076671097178e-05      -7.916562560941e-07 
  772       2.483180278647e+03       2.184877687324e+01       0.000000000000e+00      -1.299666339691e+02       8.517874439179e-09       1.076184363410e-05      -7.832426188947e-07 
  773       2.490610987631e+03       2.156386691098e+01       0.000000000000e+00      -1.290357679169e+02       8.498857659210e-09       1.075624074045e-05      -7.747582589016e-07 
  774       2.497913951536e+03       2.128080455141e+01       0.000000000000e+00      -1.280698439292e+02       8.479899692523e-09       1.074989768750e-05      -7.662017969518e-07 
  775       2.505084186723e+03       2.099975138075e+01       0.000000000000e+00      -1.270690653556e+02       8.460999188821e-09       1.074280987569e-05      -7.575718358253e-07 
  776       2.512116666482e+03       2.072087047603e+01       0.000000000000e+00      -1.260336395121e+02       8.442154718247e-09       1.073497270939e-05      -7.488669601299e-07 
  777       2.519006320903e+03       2.044432640966e+01       0.000000000000e+00      -1.249637776965e+02       8.423364770360e-09       1.072638159706e-05      -7.400857361847e-07 
  778       2.525748586858e+03       2.017027171698e+01       0.000000000000e+00      -1.238597440597e+02       8.404628134083e-09       1.071703432394e-05      -7.312272405125e-07 
  779       2.532341069532e+03       1.989880601143e+01       0.000000000000e+00      -1.227220031985e+02       8.385945055296e-09       1.070693824297e-05      -7.222926618628e-07 
  780       2.538781911793e+03       1.963001611177e+01       0.000000000000e+00      -1.215510753596e+02       8.367316120522e-09       1.069610328626e-05      -7.132837439687e-07 
  781       2.545069246882e+03       1.936398951148e+01       0.000000000000e+00      -1.203474878578e+02       8.348741879268e-09       1.068453961231e-05      -7.042022612013e-07 
  782       2.551201198393e+03       1.910081438065e+01       0.000000000000e+00      -1.191117751003e+02       8.330222843429e-09       1.067225760771e-05      -6.950500187674e-07 
  783       2.557175880252e+03       1.884057956789e+01       0.000000000000e+00      -1.178444786105e+02       8.311759486690e-09       1.065926788864e-05      -6.858288529086e-07 
  784       2.562991396694e+03       1.858337460223e+01       0.000000000000e+00      -1.165461470528e+02       8.293352243928e-09       1.064558130250e-05      -6.765406311006e-07 
  785       2.568645842247e+03       1.832928969497e+01       0.000000000000e+00      -1.152173362570e+02       8.275001510604e-09       1.063120892950e-05      -6.671872522530e-07 
  786       2.574137301706e+03       1.807841574162e+01       0.000000000000e+00      -1.138586092419e+02       8.256707642153e-09       1.061616208428e-05      -6.577706469096e-07 
  787       2.579463850114e+03       1.783084432380e+01       0.000000000000e+00      -1.124705362407e+02       8.238470953378e-09       1.060045231748e-05      -6.482927774495e-07 
  788       2.584623552745e+03       1.758666771108e+01       0.000000000000e+00      -1.110536947243e+02       8.220291717827e-09       1.058409141738e-05      -6.387556382880e-07 
  789       2.589614465077e+03       1.734597886293e+01       0.000000000000e+00      -1.096086694262e+02       8.202170167177e-09       1.056709141151e-05      -6.291612560790e-07 
  790       2.594434632777e+03       1.710887143059e+01       0.000000000000e+00      -1.081360523668e+02       8.184106490606e-09       1.054946456823e-05      -6.195116899166e-07 
  791       2.599082091675e+03       1.687543975896e+01       0.000000000000e+00      -1.066364428773e+02       8.166100834170e-09       1.053122339843e-05      -6.098090315389e-07 
  792       2.603554867748e+03       1.664577888851e+01       0.000000000000e+00      -1.051104476246e+02       8.148153300166e-09       1.051238065707e-05      -6.000554055307e-07 
  793       2.607850977097e+03       1.641998455715e+01       0.000000000000e+00      -1.035586806351e+02       8.130263946501e-09       1.049294934487e-05      -5.902529695275e-07 
  794       2.611968425925e+03       1.619815320216e+01       0.000000000000e+00      -1.019817633194e+02       8.112432786050e-09       1.047294270994e-05      -5.804039144200e-07 
  795       2.615905210518e+03       1.598038196205e+01       0.000000000000e+00      -1.003803244964e+02       8.094659786013e-09       1.045237424938e-05      -5.705104645590e-07 
  796       2.619659317227e+03       1.576676867847e+01       0.000000000000e+00      -9.875500041770e+01       8.076944867266e-09       1.043125771096e-05      -5.605748779606e-07 
  797       2.623228722439e+03       1.555741189810e+01       0.000000000000e+00      -9.710643479183e+01       8.059287903712e-09       1.040960709477e-05      -5.505994465123e-07 
  798       2.626611392567e+03       1.535241087456e+01       0.000000000000e+00      -9.543527880872e+01       8.041688721627e-09       1.038743665483e-05      -5.405864961794e-07 
  799       2.629805284020e+03       1.515186557026e+01       0.000000000000e+00      -9.374219116390e+01       8.024147098995e-09       1.036476090081e-05      -5.305383872118e-07 
  800       2.632808343187e+03       1.495587665837e+01       0.000000000000e+00      -9.202783808284e+01       8.006662764851e-09       1.034159459963e-05      -5.204575143512e-07 
  801       2.635618506415e+03       1.476454552463e+01       0.000000000000e+00      -9.029289334532e+01       7.989235398612e-09       1.031795277716e-05      -5.103463070395e-07 
  802       2.638233699991e+03       1.457797426930e+01       0.000000000000e+00      -8.853803830966e+01       7.971864629402e-09       1.029385071989e-05      -5.002072296270e-07 
  803       2.640651840115e+03       1.439626570903e+01       0.000000000000e+00      -8.676396193714e+01       7.954550035384e-09       1.026930397656e-05      -4.900427815811e-07 
  804       2.642870832885e+03       1.421952337878e+01       0.000000000000e+00      -8.497136081621e+01       7.937291143076e-09       1.024432835990e-05      -4.798554976962e-07 
  805       2.644888574276e+03       1.404785153367e+01       0.000000000000e+00      -8.316093918691e+01       7.920087426668e-09       1.021893994828e-05      -4.696479483031e-07 
  806       2.646702950115e+03       1.388135515092e+01       0.000000000000e+00      -8.133340896512e+01       7.902938307337e-09       1.019315508737e-05      -4.594227394800e-07 
  807       2.648311836063e+03       1.372013993172e+01       0.000000000000e+00      -7.948948976690e+01       7.885843152555e-09       1.016699039187e-05      -4.491825132630e-07 
  808       2.649713097596e+03       1.356431230312e+01       0.000000000000e+00      -7.762990893282e+01       7.868801275395e-09       1.014046274721e-05      -4.389299478576e-07 
  809       2.650904589982e+03       1.341397941994e+01       0.000000000000e+00      -7.575540155224e+01       7.851811933827e-09       1.011358931120e-05      -4.286677578512e-07 
  810       2.651884158259e+03       1.326924916666e+01       0.000000000000e+00      -7.386671048770e+01       7.834874330023e-09       1.008638751576e-05      -4.183986944246e-07 
  811       2.652649637217e+03       1.313023015931e+01       0.000000000000e+00      -7.196458639915e+01       7.817987609643e-09       1.005887506865e-05      -4.081255455659e-07 
  812       2.653198851376e+03       1.299703174736e+01       0.000000000000e+00      -7.004978776832e+01       7.801150861125e-09       1.003106995515e-05      -3.978511362836e-07 
  813       2.653529614966e+03       1.286976401563e+01       0.000000000000e+00      -6.812308092305e+01       7.784363114971e-09       1.000299043976e-05      -3.875783288203e-07 
  814       2.653639731907e+03       1.274853778616e+01       0.000000000000e+00      -6.618524006157e+01       7.767623343029e-09       9.974655067977e-06      -3.773100228677e-07 
  815       2.653526995782e+03       1.263346462013e+01       0.000000000000e+00      -6.423704727684e+01       7.750930457764e-09       9.946082667956e-06      -3.670491557812e-07 
  816       2.653189189828e+03       1.252465681975e+01       0.000000000000e+00      -6.227929258085e+01       7.734283311535e-09       9.917292352280e-06      -3.567987027956e-07 
  817       2.652624601417e+03       1.242220909618e+01       0.000000000000e+00      -6.031274476349e+01       7.717680985009e-09       9.888299503193e-06      -3.465612260223e-07 
  818       2.651833575658e+03       1.232614321064e+01       0.000000000000e+00      -5.833806334913e+01       7.701123665204e-09       9.859103606856e-06      -3.363375077471e-07 
  819       2.650816989513e+03       1.223646234825e+01       0.000000000000e+00      -5.635588511559e+01       7.684611797292e-09       9.829700096935e-06      -3.261278809828e-07 
  820       2.649575739860e+03       1.215316936095e+01       0.000000000000e+00      -5.436685313614e+01       7.668145797840e-09       9.800084341249e-06      -3.159326773590e-07 
  821       2.648110743577e+03       1.207626676616e+01       0.000000000000e+00      -5.237161679862e+01       7.651726054378e-09       9.770251641343e-06      -3.057522270952e-07 
  822       2.646422937603e+03       1.200575674533e+01       0.000000000000e+00      -5.037083182447e+01       7.635352924960e-09       9.740197232062e-06      -2.955868589746e-07 
  823       2.644513279016e+03       1.194164114255e+01       0.000000000000e+00      -4.836516028786e+01       7.619026737728e-09       9.709916281125e-06      -2.854369003181e-07 
  824       2.642382745103e+03       1.188392146319e+01       0.000000000000e+00      -4.635527063476e+01       7.602747790467e-09       9.679403888694e-06      -2.753026769572e-07 
  825       2.640032333430e+03       1.183259887245e+01       0.000000000000e+00      -4.434183770199e+01       7.586516350163e-09       9.648655086944e-06      -2.651845132079e-07 
  826       2.637463061916e+03       1.178767419401e+01       0.000000000000e+00      -4.232554273634e+01       7.570332652553e-09       9.617664839634e-06      -2.550827318438e-07 
  827       2.634675968902e+03       1.174914790859e+01       0.000000000000e+00      -4.030707341363e+01       7.554196901679e-09       9.586428041674e-06      -2.449976540693e-07 
  828       2.631672113228e+03       1.171702015259e+01       0.000000000000e+00      -3.828712385781e+01       7.538109269434e-09       9.554939518691e-06      -2.349295994931e-07 
  829       2.628452574297e+03       1.169129071665e+01       0.000000000000e+00      -3.626639466002e+01       7.522069895105e-09       9.523194026597e-06      -2.248788861007e-07 
  830       2.625018452152e+03       1.167195904430e+01       0.000000000000e+00      -3.424559289767e+01       7.506078884919e-09       9.491186251151e-06      -2.148458302277e-07 
  831       2.621370867547e+03       1.165902423053e+01       0.000000000000e+00      -3.222543215354e+01       7.490136311580e-09       9.458910807525e-06      -2.048307465328e-07 
  832       2.617510962018e+03       1.165248502039e+01       0.000000000000e+00      -3.020663253487e+01       7.474242213804e-09       9.426362239864e-06      -1.948339479702e-07 
  833       2.613439897952e+03       1.165233980762e+01       0.000000000000e+00      -2.818992069239e+01       7.458396595858e-09       9.393535020850e-06      -1.848557457626e-07 
  834       2.609158858665e+03       1.165858663324e+01       0.000000000000e+00      -2.617602983946e+01       7.442599427090e-09       9.360423551262e-06      -1.748964493740e-07 
  835       2.604669048467e+03       1.167122318411e+01       0.000000000000e+00      -2.416569977112e+01       7.426850641452e-09       9.327022159533e-06      -1.649563664814e-07 
  836       2.599971692736e+03       1.169024679162e+01       0.000000000000e+00      -2.215967688317e+01       7.411150137035e-09       9.293325101310e-06      -1.550358029484e-07 
  837       2.595068037994e+03       1.171565443020e+01       0.000000000000e+00      -2.015871419126e+01       7.395497775587e-09       9.259326559011e-06      -1.451350627964e-07 
  838       2.589959351971e+03       1.174744271599e+01       0.000000000000e+00      -1.816357134999e+01       7.379893382032e-09       9.225020641381e-06      -1.352544481777e-07 
  839       2.584646923681e+03       1.178560790540e+01       0.000000000000e+00      -1.617501467195e+01       7.364336743994e-09       9.190401383047e-06      -1.253942593473e-07 
  840       2.579132063495e+03       1.183014589375e+01       0.000000000000e+00      -1.419381714682e+01       7.348827611304e-09       9.155462744070e-06      -1.155547946349e-07 
  841       2.573416103209e+03       1.188105221382e+01       0.000000000000e+00      -1.222075846048e+01       7.333365695519e-09       9.120198609502e-06      -1.057363504171e-07 
  842       2.567500396118e+03       1.193832203452e+01       0.000000000000e+00      -1.025662501403e+01       7.317950669430e-09       9.084602788933e-06      -9.593922108912e-08 
  843       2.561386317087e+03       1.200195015942e+01       0.000000000000e+00      -8.302209942943e+00       7.302582166565e-09       9.048669016042e-06      -8.616369903682e-08 
  844       2.555075262623e+03       1.207193102540e+01       0.000000000000e+00      -6.358313136077e+00       7.287259780698e-09       9.012390948153e-06      -7.641007460816e-08 
  845       2.548568650945e+03       1.214825870125e+01       0.000000000000e+00      -4.425741254810e+00       7.271983065347e-09       8.975762165772e-06      -6.667863608500e-08 
  846       2.541867922058e+03       1.223092688626e+01       0.000000000000e+00      -2.505307752091e+00       7.256751533274e-09       8.938776172146e-06      -5.696966965457e-08 
  847       2.534974537825e+03       1.231992890881e+01       0.000000000000e+00      -5.978328915354e-01       7.241564655978e-09       8.901426392801e-06      -4.728345938093e-08 
  848       2.527889982034e+03       1.241525772500e+01       0.000000000000e+00       1.295856233501e+00       7.226421863192e-09       8.863706175091e-06      -3.762028717635e-08 
  849       2.520615760475e+03       1.251690591722e+01       0.000000000000e+00       3.174925680839e+00       7.211322542370e-09       8.825608787741e-06      -2.798043277255e-08 
  850       2.513153401011e+03       1.262486569280e+01       0.000000000000e+00       5.038534640392e+00       7.196266038177e-09       8.787127420389e-06      -1.836417369190e-08 
  851       2.505504453644e+03       1.273912888257e+01       0.000000000000e+00       6.885835415087e+00       7.181251651967e-09       8.748255183131e-06      -8.771785218516e-09 
  852       2.497670490596e+03       1.285968693945e+01       0.000000000000e+00       8.715973401785e+00       7.166278641273e-09       8.708985106057e-06       7.964596307685e-10 
  853       2.489653106371e+03       1.298653093713e+01       0.000000000000e+00       1.052808707220e+01       7.151346219280e-09       8.669310138796e-06       1.034029013546e-08 
  854       2.481453917833e+03       1.311965156856e+01       0.000000000000e+00       1.232130795380e+01       7.136453554303e-09       8.629223150050e-06       1.985943790060e-08 
  855       2.473074564277e+03       1.325903914466e+01       0.000000000000e+00       1.409476061077e+01       7.121599769259e-09       8.588716927135e-06       2.935363688601e-08 
  856       2.464516905287e+03       1.340467164392e+01       0.000000000000e+00       1.584764919723e+01       7.106784162782e-09       8.547786696640e-06       3.882239987172e-08 
  857       2.455783617865e+03       1.355647864090e+01       0.000000000000e+00       1.757951877347e+01       7.092006881905e-09       8.506437758071e-06       4.826434152371e-08 
  858       2.446877609633e+03       1.371437675987e+01       0.000000000000e+00       1.928999840793e+01       7.077268271220e-09       8.464678044336e-06       5.767783809022e-08 
  859       2.437801822060e+03       1.387828156468e+01       0.000000000000e+00       2.097871500377e+01       7.062568652976e-09       8.422515619010e-06       6.706124932292e-08 
  860       2.428559230575e+03       1.404810755536e+01       0.000000000000e+00       2.264529329394e+01       7.047908326760e-09       8.379958677111e-06       7.641291839639e-08 
  861       2.419152844666e+03       1.422376816482e+01       0.000000000000e+00       2.428935583625e+01       7.033287569170e-09       8.337015545880e-06       8.573117182742e-08 
  862       2.409585707987e+03       1.440517575547e+01       0.000000000000e+00       2.591052300850e+01       7.018706633493e-09       8.293694685555e-06       9.501431939421e-08 
  863       2.399860898460e+03       1.459224161586e+01       0.000000000000e+00       2.750841300348e+01       7.004165749375e-09       8.250004690155e-06       1.042606540553e-07 
  864       2.389981528379e+03       1.478487595735e+01       0.000000000000e+00       2.908264182413e+01       6.989665122495e-09       8.205954288258e-06       1.134684518686e-07 
  865       2.379950744515e+03       1.498298791075e+01       0.000000000000e+00       3.063282327857e+01       6.975204934230e-09       8.161552343790e-06       1.226359719096e-07 
  866       2.369771728219e+03       1.518648552296e+01       0.000000000000e+00       3.215856897520e+01       6.960785341325e-09       8.116807856810e-06       1.317614561903e-07 
  867       2.359447695530e+03       1.539527575360e+01       0.000000000000e+00       3.365948831777e+01       6.946406475557e-09       8.071729964293e-06       1.408431295774e-07 
  868       2.348981897270e+03       1.560926447172e+01       0.000000000000e+00       3.513518850046e+01       6.932068443400e-09       8.026327940926e-06       1.498791997103e-07 
  869       2.338377619159e+03       1.582835645238e+01       0.000000000000e+00       3.658527450298e+01       6.917771325682e-09       7.980611199895e-06       1.588678569193e-07 
  870       2.327638181910e+03       1.605245537333e+01       0.000000000000e+00       3.800934908563e+01       6.903515177251e-09       7.934589293678e-06       1.678072741435e-07 
  871       2.316766941339e+03       1.628146381166e+01       0.000000000000e+00       3.940701278438e+01       6.889300026627e-09       7.888271914843e-06       1.766956068478e-07 
  872       2.305767288464e+03       1.651528324043e+01       0.000000000000e+00       4.077786390595e+01       6.875125875660e-09       7.841668896842e-06       1.855309929415e-07 
  873       2.294642649615e+03       1.675381402532e+01       0.000000000000e+00       4.212149852292e+01       6.860992699184e-09       7.794790214810e-06       1.943115526945e-07 
  874       2.283396486533e+03       1.699695542132e+01       0.000000000000e+00       4.343751046876e+01       6.846900444669e-09       7.747645986366e-06       2.030353886552e-07 
  875       2.272032296474e+03       1.724460556931e+01       0.000000000000e+00       4.472549133295e+01       6.832849031869e-09       7.700246472415e-06       2.117005855672e-07 
  876       2.260553612317e+03       1.749666149275e+01       0.000000000000e+00       4.598503045604e+01       6.818838352474e-09       7.652602077950e-06       2.203052102862e-07 
  877       2.248964002665e+03       1.775301909432e+01       0.000000000000e+00       4.721571492474e+01       6.804868269750e-09       7.604723352861e-06       2.288473116965e-07 
  878       2.237267071950e+03       1.801357315257e+01       0.000000000000e+00       4.841712956699e+01       6.790938618189e-09       7.556620992741e-06       2.373249206277e-07 
  879       2.225466460536e+03       1.827821731855e+01       0.000000000000e+00       4.958885694706e+01       6.777049203150e-09       7.508305839692e-06       2.457360497711e-07 
  880       2.213565844824e+03       1.854684411248e+01       0.000000000000e+00       5.073047736061e+01       6.763199800495e-09       7.459788883142e-06       2.540786935953e-07 
  881       2.201568937355e+03       1.881934492041e+01       0.000000000000e+00       5.184156882976e+01       6.749390156233e-09       7.411081260655e-06       2.623508282628e-07 
  882       2.189479486916e+03       1.909560999080e+01       0.000000000000e+00       5.292170709821e+01       6.735619986153e-09       7.362194258744e-06       2.705504115456e-07 
  883       2.177301278642e+03       1.937552843125e+01       0.000000000000e+00       5.397046562629e+01       6.721888975460e-09       7.313139313689e-06       2.786753827408e-07 
  884       2.165038134121e+03       1.965898820510e+01       0.000000000000e+00       5.498741558604e+01       6.708196778406e-09       7.263928012358e-06       2.867236625862e-07 
