# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  381       1.935930062169e+03       2.193988228112e+01       0.000000000000e+00       3.877930305796e+01       2.602459554967e-08       2.651000494502e-05       2.224040008077e-06 
  382       1.922776913309e+03       2.199086686626e+01       0.000000000000e+00       3.675916785620e+01       2.593136616180e-08       2.610729013110e-05       2.222316253210e-06 
  383       1.910095435985e+03       2.203791302555e+01       0.000000000000e+00       3.473387440268e+01       2.583858291719e-08       2.571013153569e-05       2.220470714368e-06 
  384       1.897884965393e+03       2.208100793834e+01       0.000000000000e+00       3.270415004205e+01       2.574626269828e-08       2.531849337174e-05       2.218499935385e-06 
  385       1.886144674098e+03       2.212013944503e+01       0.000000000000e+00       3.067073486531e+01       2.565442089208e-08       2.493233382994e-05       2.216400366729e-06 
  386       1.874873570608e+03       2.215529605325e+01       0.000000000000e+00       2.863438178325e+01       2.556307133867e-08       2.455160497387e-05       2.214168364212e-06 
  387       1.864070497957e+03       2.218646694410e+01       0.000000000000e+00       2.659585659988e+01       2.547222627895e-08       2.417625263455e-05       2.211800187679e-06 
  388       1.853734132282e+03       2.221364197826e+01       0.000000000000e+00       2.455593808589e+01       2.538189630180e-08       2.380621630431e-05       2.209291999703e-06 
  389       1.843862981399e+03       2.223681170221e+01       0.000000000000e+00       2.251541805210e+01       2.529209029047e-08       2.344142903005e-05       2.206639864265e-06 
  390       1.834455383387e+03       2.225596735444e+01       0.000000000000e+00       2.047510142291e+01       2.520281536834e-08       2.308181730594e-05       2.203839745428e-06 
  391       1.825509505165e+03       2.227110087158e+01       0.000000000000e+00       1.843580630972e+01       2.511407684394e-08       2.272730096540e-05       2.200887506005e-06 
  392       1.817023341068e+03       2.228220489459e+01       0.000000000000e+00       1.639836408442e+01       2.502587815531e-08       2.237779307254e-05       2.197778906220e-06 
  393       1.808994711429e+03       2.228927277499e+01       0.000000000000e+00       1.436361945279e+01       2.493822081362e-08       2.203319981296e-05       2.194509602361e-06 
  394       1.801421261156e+03       2.229229858099e+01       0.000000000000e+00       1.233243052799e+01       2.485110434614e-08       2.169342038386e-05       2.191075145423e-06 
  395       1.794300458312e+03       2.229127710371e+01       0.000000000000e+00       1.030566890398e+01       2.476452623842e-08       2.135834688365e-05       2.187470979750e-06 
  396       1.787629592693e+03       2.228620386334e+01       0.000000000000e+00       8.284219728961e+00       2.467848187584e-08       2.102786420083e-05       2.183692441667e-06 
  397       1.781405774407e+03       2.227707511532e+01       0.000000000000e+00       6.268981778856e+00       2.459296448439e-08       2.070184990232e-05       2.179734758100e-06 
  398       1.775625932453e+03       2.226388785655e+01       0.000000000000e+00       4.260867530724e+00       2.450796507077e-08       2.038017412109e-05       2.175593045197e-06 
  399       1.770286813298e+03       2.224663983155e+01       0.000000000000e+00       2.260803236222e+00       2.442347236172e-08       2.006269944329e-05       2.171262306935e-06 
  400       1.765384979459e+03       2.222532953864e+01       0.000000000000e+00       2.697289950468e-01       2.433947274268e-08       1.974928079461e-05       2.166737433725e-06 
  401       1.760916808081e+03       2.219995623616e+01       0.000000000000e+00      -1.711401171615e+00       2.425595019567e-08       1.943976532617e-05       2.162013201006e-06 
  402       1.756878489511e+03       2.217051994859e+01       0.000000000000e+00      -3.681619247641e+00       2.417288623645e-08       1.913399229963e-05       2.157084267831e-06 
  403       1.753266025886e+03       2.213702147278e+01       0.000000000000e+00      -5.639943148528e+00       2.409025985099e-08       1.883179297183e-05       2.151945175453e-06 
  404       1.750075229701e+03       2.209946238415e+01       0.000000000000e+00      -7.585376647943e+00       2.400804743111e-08       1.853299047870e-05       2.146590345894e-06 
  405       1.747301722398e+03       2.205784504279e+01       0.000000000000e+00      -9.516909304275e+00       2.392622270947e-08       1.823739971860e-05       2.141014080513e-06 
  406       1.744940932936e+03       2.201217259975e+01       0.000000000000e+00      -1.143351638719e+01       2.384475669373e-08       1.794482723504e-05       2.135210558567e-06 
  407       1.742988096376e+03       2.196244900313e+01       0.000000000000e+00      -1.333415880420e+01       2.376361760003e-08       1.765507109870e-05       2.129173835758e-06 
  408       1.741438252458e+03       2.190867900432e+01       0.000000000000e+00      -1.521778302716e+01       2.368277078568e-08       1.736792078900e-05       2.122897842785e-06 
  409       1.740286244178e+03       2.185086816417e+01       0.000000000000e+00      -1.708332101891e+01       2.360217868106e-08       1.708315707483e-05       2.116376383875e-06 
  410       1.739526716368e+03       2.178902285916e+01       0.000000000000e+00      -1.892969015974e+01       2.352180072083e-08       1.680055189483e-05       2.109603135317e-06 
  411       1.739154482914e+03       2.172315557089e+01       0.000000000000e+00      -2.075590696804e+01       2.344160417634e-08       1.651991652232e-05       2.102573005304e-06 
  412       1.739165645594e+03       2.165330094781e+01       0.000000000000e+00      -2.256143283880e+01       2.336159764225e-08       1.624124912327e-05       2.095286296001e-06 
  413       1.739556511981e+03       2.157950032317e+01       0.000000000000e+00      -2.434584037680e+01       2.328179976930e-08       1.596459476523e-05       2.087744758677e-06 
  414       1.740323229215e+03       2.150179649284e+01       0.000000000000e+00      -2.610870071326e+01       2.320222854761e-08       1.568999781350e-05       2.079950253551e-06 
  415       1.741461782847e+03       2.142023372524e+01       0.000000000000e+00      -2.784958351298e+01       2.312290128126e-08       1.541750191188e-05       2.071904751208e-06 
  416       1.742967995678e+03       2.133485777133e+01       0.000000000000e+00      -2.956805698158e+01       2.304383456253e-08       1.514714996335e-05       2.063610334019e-06 
  417       1.744837526597e+03       2.124571587444e+01       0.000000000000e+00      -3.126368787268e+01       2.296504424581e-08       1.487898411053e-05       2.055069197577e-06 
  418       1.747065869423e+03       2.115285678029e+01       0.000000000000e+00      -3.293604149507e+01       2.288654542120e-08       1.461304571614e-05       2.046283652130e-06 
  419       1.749648351746e+03       2.105633074683e+01       0.000000000000e+00      -3.458468171997e+01       2.280835238774e-08       1.434937534318e-05       2.037256124027e-06 
  420       1.752580133765e+03       2.095618955427e+01       0.000000000000e+00      -3.620917098815e+01       2.273047862633e-08       1.408801273518e-05       2.027989157165e-06 
  421       1.755856207127e+03       2.085248651488e+01       0.000000000000e+00      -3.780907031718e+01       2.265293677235e-08       1.382899679616e-05       2.018485414453e-06 
  422       1.759471393771e+03       2.074527648305e+01       0.000000000000e+00      -3.938393930860e+01       2.257573858786e-08       1.357236557054e-05       2.008747679272e-06 
  423       1.763420344764e+03       2.063461586510e+01       0.000000000000e+00      -4.093333615511e+01       2.249889493351e-08       1.331815622294e-05       1.998778856946e-06 
  424       1.767697539145e+03       2.052056262930e+01       0.000000000000e+00      -4.245681764779e+01       2.242241574014e-08       1.306640501782e-05       1.988581976222e-06 
  425       1.772297282760e+03       2.040317631573e+01       0.000000000000e+00      -4.395393918327e+01       2.234630997997e-08       1.281714729903e-05       1.978160190757e-06 
  426       1.777213707107e+03       2.028251804624e+01       0.000000000000e+00      -4.542425477094e+01       2.227058563749e-08       1.257041746920e-05       1.967516780604e-06 
  427       1.782440768172e+03       2.015865053438e+01       0.000000000000e+00      -4.686731704014e+01       2.219524968000e-08       1.232624896904e-05       1.956655153718e-06 
  428       1.787972245271e+03       2.003163809532e+01       0.000000000000e+00      -4.828267724737e+01       2.212030802779e-08       1.208467425651e-05       1.945578847454e-06 
  429       1.793801739893e+03       1.990154665575e+01       0.000000000000e+00      -4.966988528344e+01       2.204576552397e-08       1.184572478587e-05       1.934291530086e-06 
  430       1.799922674532e+03       1.976844376386e+01       0.000000000000e+00      -5.102848968072e+01       2.197162590398e-08       1.160943098656e-05       1.922797002323e-06 
  431       1.806328291535e+03       1.963239859923e+01       0.000000000000e+00      -5.235803762031e+01       2.189789176471e-08       1.137582224204e-05       1.911099198835e-06 
  432       1.813011651938e+03       1.949348198275e+01       0.000000000000e+00      -5.365807493923e+01       2.182456453328e-08       1.114492686847e-05       1.899202189788e-06 
  433       1.819965634308e+03       1.935176638659e+01       0.000000000000e+00      -5.492814613763e+01       2.175164443547e-08       1.091677209321e-05       1.887110182382e-06 
  434       1.827182933580e+03       1.920732594407e+01       0.000000000000e+00      -5.616779438596e+01       2.167913046381e-08       1.069138403330e-05       1.874827522396e-06 
  435       1.834656059900e+03       1.906023645965e+01       0.000000000000e+00      -5.737656153220e+01       2.160702034524e-08       1.046878767372e-05       1.862358695749e-06 
  436       1.842377337464e+03       1.891057541880e+01       0.000000000000e+00      -5.855398810903e+01       2.153531050853e-08       1.024900684564e-05       1.849708330049e-06 
  437       1.850338903359e+03       1.875842199797e+01       0.000000000000e+00      -5.969961334104e+01       2.146399605123e-08       1.003206420442e-05       1.836881196171e-06 
  438       1.858532706400e+03       1.860385707446e+01       0.000000000000e+00      -6.081297515190e+01       2.139307070629e-08       9.817981207549e-06       1.823882209824e-06 
  439       1.866950505973e+03       1.844696323644e+01       0.000000000000e+00      -6.189361017160e+01       2.132252680833e-08       9.606778092507e-06       1.810716433136e-06 
  440       1.875583870875e+03       1.828782479279e+01       0.000000000000e+00      -6.294105374359e+01       2.125235525957e-08       9.398473854414e-06       1.797389076239e-06 
  441       1.884424178152e+03       1.812652778305e+01       0.000000000000e+00      -6.395483993202e+01       2.118254549531e-08       9.193086223616e-06       1.783905498865e-06 
  442       1.893462611939e+03       1.796315998738e+01       0.000000000000e+00      -6.493450152891e+01       2.111308544909e-08       8.990631643129e-06       1.770271211947e-06 
  443       1.902690162304e+03       1.779781093645e+01       0.000000000000e+00      -6.587957006137e+01       2.104396151751e-08       8.791125245962e-06       1.756491879228e-06 
  444       1.912097624084e+03       1.763057192138e+01       0.000000000000e+00      -6.678957579875e+01       2.097515852463e-08       8.594580832318e-06       1.742573318876e-06 
  445       1.921675595724e+03       1.746153600369e+01       0.000000000000e+00      -6.766404775989e+01       2.090665968599e-08       8.401010846673e-06       1.728521505105e-06 
  446       1.931414478122e+03       1.729079802516e+01       0.000000000000e+00      -6.850251372028e+01       2.083844657229e-08       8.210426354727e-06       1.714342569805e-06 
  447       1.941304473466e+03       1.711845461785e+01       0.000000000000e+00      -6.930450021927e+01       2.077049907266e-08       8.022837020242e-06       1.700042804177e-06 
  448       1.951335584073e+03       1.694460421395e+01       0.000000000000e+00      -7.006953256723e+01       2.070279535759e-08       7.838251081748e-06       1.685628660376e-06 
  449       1.961497611230e+03       1.676934705573e+01       0.000000000000e+00      -7.079713485283e+01       2.063531184142e-08       7.656675329132e-06       1.671106753161e-06 
  450       1.971780154035e+03       1.659278520550e+01       0.000000000000e+00      -7.148682995012e+01       2.056802314452e-08       7.478115080097e-06       1.656483861549e-06 
  451       1.982173618265e+03       1.641501799199e+01       0.000000000000e+00      -7.213822885951e+01       2.050090891359e-08       7.302574872656e-06       1.641766040336e-06 
  452       1.992672281124e+03       1.623612816795e+01       0.000000000000e+00      -7.275130188523e+01       2.043397484658e-08       7.130060627929e-06       1.626955903905e-06 
  453       2.003271322982e+03       1.605619532601e+01       0.000000000000e+00      -7.332611621135e+01       2.036723294228e-08       6.960577545148e-06       1.612055214646e-06 
  454       2.013965825710e+03       1.587530042905e+01       0.000000000000e+00      -7.386274741760e+01       2.030069474757e-08       6.794129372221e-06       1.597065761429e-06 
  455       2.024750772111e+03       1.569352581748e+01       0.000000000000e+00      -7.436127953912e+01       2.023437134222e-08       6.630718382866e-06       1.581989359703e-06 
  456       2.035621045361e+03       1.551095521642e+01       0.000000000000e+00      -7.482180512626e+01       2.016827332360e-08       6.470345353612e-06       1.566827851609e-06 
  457       2.046571428435e+03       1.532767374303e+01       0.000000000000e+00      -7.524442530437e+01       2.010241079117e-08       6.313009540697e-06       1.551583106079e-06 
  458       2.057596603551e+03       1.514376791365e+01       0.000000000000e+00      -7.562924983355e+01       2.003679333082e-08       6.158708656837e-06       1.536257018940e-06 
  459       2.068691151597e+03       1.495932565114e+01       0.000000000000e+00      -7.597639716846e+01       1.997142999901e-08       6.007438847886e-06       1.520851513022e-06 
  460       2.079849551570e+03       1.477443629201e+01       0.000000000000e+00      -7.628599451811e+01       1.990632930677e-08       5.859194669375e-06       1.505368538256e-06 
  461       2.091066180010e+03       1.458919059379e+01       0.000000000000e+00      -7.655817790561e+01       1.984149920344e-08       5.713969062933e-06       1.489810071786e-06 
  462       2.102335310431e+03       1.440368074215e+01       0.000000000000e+00      -7.679309222798e+01       1.977694706033e-08       5.571753332595e-06       1.474178118065e-06 
  463       2.113651112761e+03       1.421800035821e+01       0.000000000000e+00      -7.699089131593e+01       1.971267965412e-08       5.432537120989e-06       1.458474708962e-06 
  464       2.125007652772e+03       1.403224450577e+01       0.000000000000e+00      -7.715173799361e+01       1.964870315011e-08       5.296308385405e-06       1.442701903866e-06 
  465       2.136398891518e+03       1.384650969853e+01       0.000000000000e+00      -7.727580413845e+01       1.958502308532e-08       5.163053373752e-06       1.426861789790e-06 
  466       2.147818684768e+03       1.366089390737e+01       0.000000000000e+00      -7.736327074089e+01       1.952164435131e-08       5.032756600392e-06       1.410956481472e-06 
  467       2.159260782441e+03       1.347549656754e+01       0.000000000000e+00      -7.741432796420e+01       1.945857117693e-08       4.905400821861e-06       1.394988121478e-06 
  468       2.170718828037e+03       1.329041858594e+01       0.000000000000e+00      -7.742917520424e+01       1.939580711079e-08       4.780967012471e-06       1.378958880310e-06 
  469       2.182186358080e+03       1.310576234834e+01       0.000000000000e+00      -7.740802114923e+01       1.933335500362e-08       4.659434339792e-06       1.362870956503e-06 
  470       2.193656801543e+03       1.292163172664e+01       0.000000000000e+00      -7.735108383959e+01       1.927121699040e-08       4.540780140023e-06       1.346726576730e-06 
  471       2.205123479291e+03       1.273813208607e+01       0.000000000000e+00      -7.725859072764e+01       1.920939447228e-08       4.424979893243e-06       1.330527995906e-06 
  472       2.216579603508e+03       1.255537029250e+01       0.000000000000e+00      -7.713077873747e+01       1.914788809839e-08       4.312007198540e-06       1.314277497289e-06 
  473       2.228018277137e+03       1.237345471961e+01       0.000000000000e+00      -7.696789432464e+01       1.908669774736e-08       4.201833749033e-06       1.297977392585e-06 
  474       2.239432493313e+03       1.219249525616e+01       0.000000000000e+00      -7.677019353603e+01       1.902582250875e-08       4.094429306764e-06       1.281630022047e-06 
  475       2.250815134797e+03       1.201260331326e+01       0.000000000000e+00      -7.653794206957e+01       1.896526066422e-08       3.989761677486e-06       1.265237754579e-06 
  476       2.262158973411e+03       1.183389183154e+01       0.000000000000e+00      -7.627141533408e+01       1.890500966853e-08       3.887796685325e-06       1.248802987837e-06 
  477       2.273456669473e+03       1.165647528847e+01       0.000000000000e+00      -7.597089850898e+01       1.884506613034e-08       3.788498147325e-06       1.232328148335e-06 
  478       2.284700771229e+03       1.148046970555e+01       0.000000000000e+00      -7.563668660415e+01       1.878542579287e-08       3.691827847881e-06       1.215815691541e-06 
  479       2.295883714293e+03       1.130599265555e+01       0.000000000000e+00      -7.526908451963e+01       1.872608351423e-08       3.597745513053e-06       1.199268101984e-06 
  480       2.306997821077e+03       1.113316326979e+01       0.000000000000e+00      -7.486840710550e+01       1.866703324776e-08       3.506208784756e-06       1.182687893353e-06 
  481       2.318035300225e+03       1.096210224532e+01       0.000000000000e+00      -7.443497922156e+01       1.860826802196e-08       3.417173194845e-06       1.166077608598e-06 
  482       2.328988246053e+03       1.079293185224e+01       0.000000000000e+00      -7.396913579719e+01       1.854977992038e-08       3.330592139073e-06       1.149439820035e-06 
  483       2.339848637977e+03       1.062577594087e+01       0.000000000000e+00      -7.347122189110e+01       1.849156006125e-08       3.246416850933e-06       1.132777129442e-06 
  484       2.350608339952e+03       1.046075994901e+01       0.000000000000e+00      -7.294159275111e+01       1.843359857691e-08       3.164596375390e-06       1.116092168166e-06 
  485       2.361259099905e+03       1.029801090921e+01       0.000000000000e+00      -7.238061387395e+01       1.837588459304e-08       3.085077542487e-06       1.099387597220e-06 
  486       2.371792549171e+03       1.013765745597e+01       0.000000000000e+00      -7.178866106502e+01       1.831840620773e-08       3.007804940837e-06       1.082666107385e-06 
  487       2.382200201925e+03       9.979829833020e+00       0.000000000000e+00      -7.116612049820e+01       1.826115047029e-08       2.932720891000e-06       1.065930419313e-06 
  488       2.392473454617e+03       9.824659900519e+00       0.000000000000e+00      -7.051338877561e+01       1.820410335991e-08       2.859765418742e-06       1.049183283624e-06 
  489       2.402603585411e+03       9.672281142327e+00       0.000000000000e+00      -6.983087298738e+01       1.814724976410e-08       2.788876228172e-06       1.032427481010e-06 
  490       2.412581753613e+03       9.522828673235e+00       0.000000000000e+00      -6.911899077149e+01       1.809057345689e-08       2.719988674769e-06       1.015665822336e-06 
  491       2.422400130377e+03       9.376425805058e+00       0.000000000000e+00      -6.837818027215e+01       1.803406149244e-08       2.653047274289e-06       9.989007589431e-07 
  492       2.432055328796e+03       9.233143292432e+00       0.000000000000e+00      -6.760893021820e+01       1.797771771769e-08       2.588040848005e-06       9.821331943105e-07 
  493       2.441545074311e+03       9.093038893996e+00       0.000000000000e+00      -6.681175085356e+01       1.792155001411e-08       2.524968882925e-06       9.653636198858e-07 
  494       2.450867082622e+03       8.956170704931e+00       0.000000000000e+00      -6.598716418366e+01       1.786556594419e-08       2.463830125855e-06       9.485924996563e-07 
  495       2.460019059690e+03       8.822597157527e+00       0.000000000000e+00      -6.513570404016e+01       1.780977274214e-08       2.404622573171e-06       9.318202696629e-07 
  496       2.468998701730e+03       8.692377021746e+00       0.000000000000e+00      -6.425791614564e+01       1.775417730427e-08       2.347343460540e-06       9.150473375119e-07 
  497       2.477803695211e+03       8.565569405786e+00       0.000000000000e+00      -6.335435817827e+01       1.769878617945e-08       2.291989252594e-06       8.982740818848e-07 
  498       2.486431716849e+03       8.442233756645e+00       0.000000000000e+00      -6.242559983657e+01       1.764360555938e-08       2.238555632558e-06       8.815008520448e-07 
  499       2.494880433606e+03       8.322429860684e+00       0.000000000000e+00      -6.147222290404e+01       1.758864126873e-08       2.187037491829e-06       8.647279673417e-07 
  500       2.503147502685e+03       8.206217844192e+00       0.000000000000e+00      -6.049482131392e+01       1.753389875529e-08       2.137428919511e-06       8.479557167135e-07 
  501       2.511230571527e+03       8.093658173949e+00       0.000000000000e+00      -5.949400121386e+01       1.747938307991e-08       2.089723191895e-06       8.311843581859e-07 
  502       2.519127277809e+03       7.984811657791e+00       0.000000000000e+00      -5.847038103063e+01       1.742509890642e-08       2.043912761902e-06       8.144141183698e-07 
  503       2.526835249439e+03       7.879739445172e+00       0.000000000000e+00      -5.742459153479e+01       1.737105049134e-08       1.999989248475e-06       7.976451919552e-07 
  504       2.534352104552e+03       7.778503027729e+00       0.000000000000e+00      -5.635727590544e+01       1.731724167364e-08       1.957943425917e-06       7.808777412038e-07 
  505       2.541675451507e+03       7.681164239845e+00       0.000000000000e+00      -5.526908979488e+01       1.726367586425e-08       1.917765213191e-06       7.641118954382e-07 
  506       2.548802888885e+03       7.587785259216e+00       0.000000000000e+00      -5.416070139332e+01       1.721035603556e-08       1.879443663170e-06       7.473477505293e-07 
  507       2.555732005485e+03       7.498428607409e+00       0.000000000000e+00      -5.303279149360e+01       1.715728471078e-08       1.842966951837e-06       7.305853683806e-07 
  508       2.562460380319e+03       7.413157150433e+00       0.000000000000e+00      -5.188605355585e+01       1.710446395321e-08       1.808322367439e-06       7.138247764107e-07 
  509       2.568985582609e+03       7.332034099294e+00       0.000000000000e+00      -5.072119377224e+01       1.705189535537e-08       1.775496299597e-06       6.970659670329e-07 
  510       2.575305171784e+03       7.255123010570e+00       0.000000000000e+00      -4.953893113161e+01       1.699958002808e-08       1.744474228365e-06       6.803088971321e-07 
  511       2.581416697479e+03       7.182487786963e+00       0.000000000000e+00      -4.833999748426e+01       1.694751858940e-08       1.715240713241e-06       6.635534875399e-07 
  512       2.587317699526e+03       7.114192677873e+00       0.000000000000e+00      -4.712513760657e+01       1.689571115347e-08       1.687779382136e-06       6.467996225065e-07 
  513       2.593005707956e+03       7.050302279955e+00       0.000000000000e+00      -4.589510926573e+01       1.684415731924e-08       1.662072920289e-06       6.300471491707e-07 
  514       2.598478242991e+03       6.990881537685e+00       0.000000000000e+00      -4.465068328446e+01       1.679285615909e-08       1.638103059142e-06       6.132958770271e-07 
  515       2.603732815046e+03       6.935995743926e+00       0.000000000000e+00      -4.339264360568e+01       1.674180620739e-08       1.615850565159e-06       5.965455773908e-07 
  516       2.608766924719e+03       6.885710540488e+00       0.000000000000e+00      -4.212178735720e+01       1.669100544885e-08       1.595295228608e-06       5.797959828600e-07 
  517       2.613578062792e+03       6.840091918696e+00       0.000000000000e+00      -4.083892491648e+01       1.664045130689e-08       1.576415852286e-06       5.630467867755e-07 
  518       2.618163710228e+03       6.799206219949e+00       0.000000000000e+00      -3.954487997526e+01       1.659014063178e-08       1.559190240204e-06       5.462976426782e-07 
  519       2.622521338162e+03       6.763120136288e+00       0.000000000000e+00      -3.824048960429e+01       1.654006968877e-08       1.543595186219e-06       5.295481637641e-07 
  520       2.626648407906e+03       6.731900710959e+00       0.000000000000e+00      -3.692660431804e+01       1.649023414607e-08       1.529606462626e-06       5.127979223365e-07 
  521       2.630542370938e+03       6.705615338975e+00       0.000000000000e+00      -3.560408813938e+01       1.644062906267e-08       1.517198808694e-06       4.960464492561e-07 
  522       2.634200668903e+03       6.684331767681e+00       0.000000000000e+00      -3.427381866429e+01       1.639124887617e-08       1.506345919161e-06       4.792932333882e-07 
  523       2.637620733606e+03       6.668118097318e+00       0.000000000000e+00      -3.293668712657e+01       1.634208739036e-08       1.497020432681e-06       4.625377210482e-07 
  524       2.640799987013e+03       6.657042781587e+00       0.000000000000e+00      -3.159359846250e+01       1.629313776281e-08       1.489193920220e-06       4.457793154433e-07 
  525       2.643735841243e+03       6.651174628213e+00       0.000000000000e+00      -3.024547137559e+01       1.624439249229e-08       1.482836873411e-06       4.290173761134e-07 
  526       2.646425698570e+03       6.650582799507e+00       0.000000000000e+00      -2.889323840124e+01       1.619584340605e-08       1.477918692854e-06       4.122512183678e-07 
  527       2.648866951412e+03       6.655336812931e+00       0.000000000000e+00      -2.753784597148e+01       1.614748164706e-08       1.474407676375e-06       3.954801127207e-07 
  528       2.651056982335e+03       6.665506541665e+00       0.000000000000e+00      -2.618025447962e+01       1.609929766111e-08       1.472271007238e-06       3.787032843239e-07 
  529       2.652993164044e+03       6.681162215165e+00       0.000000000000e+00      -2.482143834498e+01       1.605128118373e-08       1.471474742302e-06       3.619199123966e-07 
  530       2.654672859384e+03       6.702374419731e+00       0.000000000000e+00      -2.346238607761e+01       1.600342122713e-08       1.471983800142e-06       3.451291296530e-07 
  531       2.656094114629e+03       6.729200049223e+00       0.000000000000e+00      -2.210402414431e+01       1.595570904229e-08       1.473766857980e-06       3.283305639935e-07 
  532       2.657257760261e+03       6.761639732739e+00       0.000000000000e+00      -2.074698614145e+01       1.590814721147e-08       1.476811288400e-06       3.115259892575e-07 
  533       2.658165367770e+03       6.799679241175e+00       0.000000000000e+00      -1.939183742303e+01       1.586074102632e-08       1.481108812167e-06       2.947177410885e-07 
  534       2.658818561848e+03       6.843303426125e+00       0.000000000000e+00      -1.803915075920e+01       1.581349555109e-08       1.486650638768e-06       2.779081808781e-07 
  535       2.659219020691e+03       6.892496214481e+00       0.000000000000e+00      -1.668950636863e+01       1.576641561662e-08       1.493427460597e-06       2.610996958779e-07 
  536       2.659368476278e+03       6.947240603024e+00       0.000000000000e+00      -1.534349195083e+01       1.571950581425e-08       1.501429447113e-06       2.442946993107e-07 
  537       2.659268714674e+03       7.007518653022e+00       0.000000000000e+00      -1.400170271846e+01       1.567277048973e-08       1.510646238972e-06       2.274956304823e-07 
  538       2.658921576313e+03       7.073311484828e+00       0.000000000000e+00      -1.266474142970e+01       1.562621373699e-08       1.521066942137e-06       2.107049548934e-07 
  539       2.658328956289e+03       7.144599272470e+00       0.000000000000e+00      -1.133321842056e+01       1.557983939195e-08       1.532680121969e-06       1.939251643516e-07 
  540       2.657492804654e+03       7.221361238250e+00       0.000000000000e+00      -1.000775163722e+01       1.553365102619e-08       1.545473797287e-06       1.771587770832e-07 
  541       2.656415126702e+03       7.303575647341e+00       0.000000000000e+00      -8.688966668335e+00       1.548765194058e-08       1.559435434407e-06       1.604083378459e-07 
  542       2.655097983261e+03       7.391219802379e+00       0.000000000000e+00      -7.377496777400e+00       1.544184515889e-08       1.574551941161e-06       1.436764180407e-07 
  543       2.653543490990e+03       7.484270038060e+00       0.000000000000e+00      -6.073982935063e+00       1.539623342126e-08       1.590809660884e-06       1.269656158244e-07 
  544       2.651753822660e+03       7.582701715739e+00       0.000000000000e+00      -4.779073851463e+00       1.535081917774e-08       1.608194366387e-06       1.102785562225e-07 
  545       2.649731207456e+03       7.686489218018e+00       0.000000000000e+00      -3.493426008556e+00       1.530560458162e-08       1.626691253900e-06       9.361789124135e-08 
  546       2.647477931259e+03       7.795605943350e+00       0.000000000000e+00      -2.217703692449e+00       1.526059148278e-08       1.646284936992e-06       7.698629998147e-08 
  547       2.644996336942e+03       7.910024300629e+00       0.000000000000e+00      -9.525790257305e-01       1.521578142100e-08       1.666959440470e-06       6.038648875020e-08 
  548       2.642288824660e+03       8.029715703788e+00       0.000000000000e+00       3.012680001968e-01       1.517117561916e-08       1.688698194248e-06       4.382119117482e-08 
  549       2.639357852141e+03       8.154650566393e+00       0.000000000000e+00       1.543149492787e+00       1.512677497640e-08       1.711484027205e-06       2.729316831575e-08 
  550       2.636205934977e+03       8.284798296241e+00       0.000000000000e+00       2.772369626017e+00       1.508258006121e-08       1.735299161002e-06       1.080520877982e-08 
  551       2.632835646913e+03       8.420127289953e+00       0.000000000000e+00       3.988224608060e+00       1.503859110447e-08       1.760125203891e-06      -5.639871166317e-09 
  552       2.629249620142e+03       8.560604927571e+00       0.000000000000e+00       5.190002648950e+00       1.499480799244e-08       1.785943144490e-06      -2.203922748260e-08 
  553       2.625450545593e+03       8.706197567153e+00       0.000000000000e+00       6.376983928250e+00       1.495123025963e-08       1.812733345540e-06      -3.838998824194e-08 
  554       2.621441173225e+03       8.856870539370e+00       0.000000000000e+00       7.548440562725e+00       1.490785708169e-08       1.840475537634e-06      -5.468925351643e-08 
  555       2.617224312313e+03       9.012588142100e+00       0.000000000000e+00       8.703636574010e+00       1.486468726818e-08       1.869148812927e-06      -7.093409526341e-08 
  556       2.612802831744e+03       9.173313635023e+00       0.000000000000e+00       9.841827856273e+00       1.482171925531e-08       1.898731618818e-06      -8.712155721148e-08 
  557       2.608179660306e+03       9.339009234220e+00       0.000000000000e+00       1.096226214389e+01       1.477895109857e-08       1.929201751611e-06      -1.032486547463e-07 
  558       2.603357786979e+03       9.509636106765e+00       0.000000000000e+00       1.206417897912e+01       1.473638046534e-08       1.960536350150e-06      -1.193123747964e-07 
  559       2.598340261227e+03       9.685154365321e+00       0.000000000000e+00       1.314680967975e+01       1.469400462747e-08       1.992711889435e-06      -1.353096757187e-07 
  560       2.593130193287e+03       9.865523062738e+00       0.000000000000e+00       1.420937730679e+01       1.465182045369e-08       2.025704174207e-06      -1.512374871840e-07 
  561       2.587730754462e+03       1.005070018665e+01       0.000000000000e+00       1.525109663213e+01       1.460982440204e-08       2.059488332514e-06      -1.670927100625e-07 
  562       2.582145177412e+03       1.024064265405e+01       0.000000000000e+00       1.627117410621e+01       1.456801251224e-08       2.094038809256e-06      -1.828722163088e-07 
  563       2.576376756443e+03       1.043530630594e+01       0.000000000000e+00       1.726880782569e+01       1.452638039793e-08       2.129329359699e-06      -1.985728488471e-07 
