# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  467       2.165042214526e+03       1.349742712476e+01       5.143468793985e-02      -7.572605261937e+01       1.945857117693e-08       4.905400821861e-06       1.394988121478e-06 
  468       2.176170011808e+03       1.331778537197e+01       5.161963008469e-02      -7.573634715914e+01       1.939580711079e-08       4.780967012471e-06       1.378958880310e-06 
  469       2.187305045469e+03       1.313861286364e+01       5.180518190592e-02      -7.571151718144e+01       1.933335500362e-08       4.659434339792e-06       1.362870956503e-06 
  470       2.198440913968e+03       1.296001092326e+01       5.199132210370e-02      -7.565178767183e+01       1.927121699040e-08       4.540780140023e-06       1.346726576730e-06 
  471       2.209571110584e+03       1.278208232151e+01       5.217802896004e-02      -7.555739300283e+01       1.920939447228e-08       4.424979893243e-06       1.330527995906e-06 
  472       2.220689022865e+03       1.260493128331e+01       5.236528033647e-02      -7.542857699326e+01       1.914788809839e-08       4.312007198540e-06       1.314277497289e-06 
  473       2.231787932075e+03       1.242866349481e+01       5.255305367172e-02      -7.526559296772e+01       1.908669774736e-08       4.201833749033e-06       1.297977392585e-06 
  474       2.242861012647e+03       1.225338611035e+01       5.274132597932e-02      -7.506870381589e+01       1.902582250875e-08       4.094429306764e-06       1.281630022047e-06 
  475       2.253901331632e+03       1.207920775949e+01       5.293007384528e-02      -7.483818205202e+01       1.896526066422e-08       3.989761677486e-06       1.265237754579e-06 
  476       2.264901848151e+03       1.190623855400e+01       5.311927342575e-02      -7.457430987426e+01       1.890500966853e-08       3.887796685325e-06       1.248802987837e-06 
  477       2.275855412839e+03       1.173459009485e+01       5.330890044467e-02      -7.427737922411e+01       1.884506613034e-08       3.788498147325e-06       1.232328148335e-06 
  478       2.286754767302e+03       1.156437547919e+01       5.349893019140e-02      -7.394769184577e+01       1.878542579287e-08       3.691827847881e-06       1.215815691541e-06 
  479       2.297592543562e+03       1.139570930736e+01       5.368933751842e-02      -7.358555934559e+01       1.872608351423e-08       3.597745513053e-06       1.199268101984e-06 
  480       2.308361263510e+03       1.122870768992e+01       5.388009683893e-02      -7.319130325144e+01       1.866703324776e-08       3.506208784756e-06       1.182687893353e-06 
  481       2.319053338354e+03       1.106348825457e+01       5.407118212454e-02      -7.276525507208e+01       1.860826802196e-08       3.417173194845e-06       1.166077608598e-06 
  482       2.329661068069e+03       1.090017015321e+01       5.426256690291e-02      -7.230775635663e+01       1.854977992038e-08       3.330592139073e-06       1.149439820035e-06 
  483       2.340176640848e+03       1.073887406890e+01       5.445422425541e-02      -7.181915875391e+01       1.849156006125e-08       3.246416850933e-06       1.132777129442e-06 
  484       2.350592132552e+03       1.057972222288e+01       5.464612681475e-02      -7.129982407186e+01       1.843359857691e-08       3.164596375390e-06       1.116092168166e-06 
  485       2.360899506157e+03       1.042283838154e+01       5.483824676266e-02      -7.075012433693e+01       1.837588459304e-08       3.085077542487e-06       1.099387597220e-06 
  486       2.371090611210e+03       1.026834786343e+01       5.503055582755e-02      -7.017044185349e+01       1.831840620773e-08       3.007804940837e-06       1.082666107385e-06 
  487       2.381157183271e+03       1.011637754627e+01       5.522302528213e-02      -6.956116926323e+01       1.826115047029e-08       2.932720891000e-06       1.065930419313e-06 
  488       2.391090843371e+03       9.967055873895e+00       5.541562594108e-02      -6.892270960453e+01       1.820410335991e-08       2.859765418742e-06       1.049183283624e-06 
  489       2.400883097454e+03       9.820512863319e+00       5.560832815871e-02      -6.825547637191e+01       1.814724976410e-08       2.788876228172e-06       1.032427481010e-06 
  490       2.410525335835e+03       9.676880111676e+00       5.580110182660e-02      -6.755989357538e+01       1.809057345689e-08       2.719988674769e-06       1.015665822336e-06 
  491       2.420009944333e+03       9.536277505408e+00       5.599391795361e-02      -6.683640318172e+01       1.803406149244e-08       2.653047274289e-06       9.989007589431e-07 
  492       2.429333675013e+03       9.398772900430e+00       5.618675346209e-02      -6.608548756004e+01       1.797771771769e-08       2.588040848005e-06       9.821331943105e-07 
  493       2.438494374218e+03       9.264421261322e+00       5.637958652913e-02      -6.530764781817e+01       1.792155001411e-08       2.524968882925e-06       9.653636198858e-07 
  494       2.447489879908e+03       9.133277851544e+00       5.657239501546e-02      -6.450339654383e+01       1.786556594419e-08       2.463830125855e-06       9.485924996563e-07 
  495       2.456318021665e+03       9.005398233826e+00       5.676515646399e-02      -6.367325786770e+01       1.780977274214e-08       2.404622573171e-06       9.318202696629e-07 
  496       2.464976620691e+03       8.880838270560e+00       5.695784809813e-02      -6.281776752646e+01       1.775417730427e-08       2.347343460540e-06       9.150473375119e-07 
  497       2.473463489815e+03       8.759654124187e+00       5.715044682031e-02      -6.193747292588e+01       1.769878617945e-08       2.291989252594e-06       8.982740818848e-07 
  498       2.481776433490e+03       8.641902257590e+00       5.734292921041e-02      -6.103293320388e+01       1.764360555938e-08       2.238555632558e-06       8.815008520448e-07 
  499       2.489913247801e+03       8.527639434479e+00       5.753527152416e-02      -6.010471929359e+01       1.758864126873e-08       2.187037491829e-06       8.647279673417e-07 
  500       2.497871720460e+03       8.416922719786e+00       5.772744969161e-02      -5.915341398643e+01       1.753389875529e-08       2.137428919511e-06       8.479557167135e-07 
  501       2.505649630817e+03       8.309809480051e+00       5.791943931558e-02      -5.817961199515e+01       1.747938307991e-08       2.089723191895e-06       8.311843581859e-07 
  502       2.513244749854e+03       8.206357383813e+00       5.811121567007e-02      -5.718392001691e+01       1.742509890642e-08       2.043912761902e-06       8.144141183698e-07 
  503       2.520654840191e+03       8.106624402000e+00       5.830275369869e-02      -5.616695679635e+01       1.737105049134e-08       1.999989248475e-06       7.976451919552e-07 
  504       2.527877656089e+03       8.010668808316e+00       5.849402801317e-02      -5.512935318866e+01       1.731724167364e-08       1.957943425917e-06       7.808777412038e-07 
  505       2.534910943449e+03       7.918549179636e+00       5.868501289170e-02      -5.407175222263e+01       1.726367586425e-08       1.917765213191e-06       7.641118954382e-07 
  506       2.541752439817e+03       7.830324396392e+00       5.887568227746e-02      -5.299480916371e+01       1.721035603556e-08       1.879443663170e-06       7.473477505293e-07 
  507       2.548399874386e+03       7.746053642961e+00       5.906600977698e-02      -5.189919157710e+01       1.715728471078e-08       1.842966951837e-06       7.305853683806e-07 
  508       2.554850967996e+03       7.665796408061e+00       5.925596865866e-02      -5.078557939080e+01       1.710446395321e-08       1.808322367439e-06       7.138247764107e-07 
  509       2.561103433137e+03       7.589612485133e+00       5.944553185112e-02      -4.965466495868e+01       1.705189535537e-08       1.775496299597e-06       6.970659670329e-07 
  510       2.567154973953e+03       7.517561972737e+00       5.963467194173e-02      -4.850715312355e+01       1.699958002808e-08       1.744474228365e-06       6.803088971321e-07 
  511       2.573003286241e+03       7.449705274938e+00       5.982336117498e-02      -4.734376128020e+01       1.694751858940e-08       1.715240713241e-06       6.635534875399e-07 
  512       2.578646057457e+03       7.386103101697e+00       6.001157145094e-02      -4.616521943851e+01       1.689571115347e-08       1.687779382136e-06       6.467996225065e-07 
  513       2.584080966715e+03       7.326816469262e+00       6.019927432373e-02      -4.497227028647e+01       1.684415731924e-08       1.662072920289e-06       6.300471491707e-07 
  514       2.589305684790e+03       7.271906700554e+00       6.038644099990e-02      -4.376566925327e+01       1.679285615909e-08       1.638103059142e-06       6.132958770271e-07 
  515       2.594317874121e+03       7.221435425561e+00       6.057304233693e-02      -4.254618457238e+01       1.674180620739e-08       1.615850565159e-06       5.965455773908e-07 
  516       2.599115188812e+03       7.175464581724e+00       6.075904884162e-02      -4.131459734458e+01       1.669100544885e-08       1.595295228608e-06       5.797959828600e-07 
  517       2.603695274634e+03       7.134056414330e+00       6.094443066857e-02      -4.007170160104e+01       1.664045130689e-08       1.576415852286e-06       5.630467867755e-07 
  518       2.608055769029e+03       7.097273476899e+00       6.112915761858e-02      -3.881830436639e+01       1.659014063178e-08       1.559190240204e-06       5.462976426782e-07 
  519       2.612194301110e+03       7.065178631575e+00       6.131319913712e-02      -3.755522572180e+01       1.654006968877e-08       1.543595186219e-06       5.295481637641e-07 
  520       2.616108491667e+03       7.037835049518e+00       6.149652431276e-02      -3.628329886802e+01       1.649023414607e-08       1.529606462626e-06       5.127979223365e-07 
  521       2.619795953162e+03       7.015306211287e+00       6.167910187561e-02      -3.500337018844e+01       1.644062906267e-08       1.517198808694e-06       4.960464492561e-07 
  522       2.623254289738e+03       6.997655907236e+00       6.186090019573e-02      -3.371629931218e+01       1.639124887617e-08       1.506345919161e-06       4.792932333882e-07 
  523       2.626481097217e+03       6.984948237903e+00       6.204188728163e-02      -3.242295917716e+01       1.634208739036e-08       1.497020432681e-06       4.625377210482e-07 
  524       2.629473963107e+03       6.977247614396e+00       6.222203077865e-02      -3.112423609314e+01       1.629313776281e-08       1.489193920220e-06       4.457793154433e-07 
  525       2.632230466598e+03       6.974618758787e+00       6.240129796745e-02      -2.982102980479e+01       1.624439249229e-08       1.482836873411e-06       4.290173761134e-07 
  526       2.634748178567e+03       6.977126704498e+00       6.257965576239e-02      -2.851425355477e+01       1.619584340605e-08       1.477918692854e-06       4.122512183678e-07 
  527       2.637024661582e+03       6.984836796695e+00       6.275707071003e-02      -2.720483414678e+01       1.614748164706e-08       1.474407676375e-06       3.954801127207e-07 
  528       2.639057469901e+03       6.997814692672e+00       6.293350898753e-02      -2.589371200866e+01       1.609929766111e-08       1.472271007238e-06       3.787032843239e-07 
  529       2.640844149476e+03       7.016126362246e+00       6.310893640109e-02      -2.458184125539e+01       1.605128118373e-08       1.471474742302e-06       3.619199123966e-07 
  530       2.642382237954e+03       7.039838088144e+00       6.328331838442e-02      -2.327018975222e+01       1.600342122713e-08       1.471983800142e-06       3.451291296530e-07 
  531       2.643669930626e+03       7.069002917062e+00       6.345662382209e-02      -2.195966287986e+01       1.595570904229e-08       1.473766857980e-06       3.283305639935e-07 
  532       2.644708098323e+03       7.103619603795e+00       6.362883663801e-02      -2.065087240501e+01       1.590814721147e-08       1.476811288400e-06       3.115259892575e-07 
  533       2.645498324834e+03       7.143672542564e+00       6.379994452150e-02      -1.934436139915e+01       1.586074102632e-08       1.481108812167e-06       2.947177410885e-07 
  534       2.646042246245e+03       7.189145209204e+00       6.396993513119e-02      -1.804067999391e+01       1.581349555109e-08       1.486650638768e-06       2.779081808781e-07 
  535       2.646341551226e+03       7.240020155796e+00       6.413879609500e-02      -1.674038541173e+01       1.576641561662e-08       1.493427460597e-06       2.610996958779e-07 
  536       2.646397981315e+03       7.296279005303e+00       6.430651501031e-02      -1.544404199649e+01       1.571950581425e-08       1.501429447113e-06       2.442946993107e-07 
  537       2.646213331207e+03       7.357902446205e+00       6.447307944394e-02      -1.415222124423e+01       1.567277048973e-08       1.510646238972e-06       2.274956304823e-07 
  538       2.645789449032e+03       7.424870227129e+00       6.463847693224e-02      -1.286550183371e+01       1.562621373699e-08       1.521066942137e-06       2.107049548934e-07 
  539       2.645128236646e+03       7.497161151488e+00       6.480269498118e-02      -1.158446965716e+01       1.557983939195e-08       1.532680121969e-06       1.939251643516e-07 
  540       2.644231649913e+03       7.574753072109e+00       6.496572106638e-02      -1.030971785085e+01       1.553365102619e-08       1.545473797287e-06       1.771587770832e-07 
  541       2.643101698992e+03       7.657622885875e+00       6.512754263318e-02      -9.041846825828e+00       1.548765194058e-08       1.559435434407e-06       1.604083378459e-07 
  542       2.641740448620e+03       7.745746528352e+00       6.528814709672e-02      -7.781464298494e+00       1.544184515889e-08       1.574551941161e-06       1.436764180407e-07 
  543       2.640150018400e+03       7.839098968428e+00       6.544752184198e-02      -6.529185321315e+00       1.539623342126e-08       1.590809660884e-06       1.269656158244e-07 
  544       2.638332583081e+03       7.937654202942e+00       6.560565422389e-02      -5.285632313452e+00       1.535081917774e-08       1.608194366387e-06       1.102785562225e-07 
  545       2.636290372848e+03       8.041385251324e+00       6.576253156732e-02      -4.051435091422e+00       1.530560458162e-08       1.626691253900e-06       9.361789124135e-08 
  546       2.634025673606e+03       8.150264150225e+00       6.591814116721e-02      -2.827230899751e+00       1.526059148278e-08       1.646284936992e-06       7.698629998147e-08 
  547       2.631540827262e+03       8.264261948152e+00       6.607247028861e-02      -1.613664441632e+00       1.521578142100e-08       1.666959440470e-06       6.038648875020e-08 
  548       2.628838232015e+03       8.383348700102e+00       6.622550616675e-02      -4.113879095741e-01       1.517117561916e-08       1.688698194248e-06       4.382119117482e-08 
  549       2.625920342635e+03       8.507493462197e+00       6.637723600707e-02       7.789389839355e-01       1.512677497640e-08       1.711484027205e-06       2.729316831575e-08 
  550       2.622789670755e+03       8.636664286317e+00       6.652764698534e-02       1.956648975781e+00       1.508258006121e-08       1.735299161002e-06       1.080520877982e-08 
  551       2.619448785150e+03       8.770828214734e+00       6.667672624768e-02       3.121067221564e+00       1.503859110447e-08       1.760125203891e-06      -5.639871166317e-09 
  552       2.615900312024e+03       8.909951274749e+00       6.682446091065e-02       4.271511264944e+00       1.499480799244e-08       1.785943144490e-06      -2.203922748260e-08 
  553       2.612146935298e+03       9.053998473319e+00       6.697083806131e-02       5.407291006988e+00       1.495123025963e-08       1.812733345540e-06      -3.838998824194e-08 
  554       2.608191396890e+03       9.202933791701e+00       6.711584475725e-02       6.527708675514e+00       1.490785708169e-08       1.840475537634e-06      -5.468925351643e-08 
  555       2.604036497005e+03       9.356720180076e+00       6.725946802671e-02       7.632058794434e+00       1.486468726818e-08       1.869148812927e-06      -7.093409526341e-08 
  556       2.599685094414e+03       9.515319552192e+00       6.740169486861e-02       8.719628153103e+00       1.482171925531e-08       1.898731618818e-06      -8.712155721148e-08 
  557       2.595140106747e+03       9.678692779992e+00       6.754251225260e-02       9.789695775662e+00       1.477895109857e-08       1.929201751611e-06      -1.032486547463e-07 
  558       2.590404510771e+03       9.846799688248e+00       6.768190711918e-02       1.084153289038e+01       1.473638046534e-08       1.960536350150e-06      -1.193123747964e-07 
  559       2.585481342678e+03       1.001959904920e+01       6.781986637969e-02       1.187440289901e+01       1.469400462747e-08       1.992711889435e-06      -1.353096757187e-07 
  560       2.580373698370e+03       1.019704857719e+01       6.795637691644e-02       1.288756134612e+01       1.465182045369e-08       2.025704174207e-06      -1.512374871840e-07 
  561       2.575084733745e+03       1.037910492328e+01       6.809142558273e-02       1.388025588845e+01       1.460982440204e-08       2.059488332514e-06      -1.670927100625e-07 
  562       2.569617664978e+03       1.056572366992e+01       6.822499920293e-02       1.485172626424e+01       1.456801251224e-08       2.094038809256e-06      -1.828722163088e-07 
  563       2.563975768812e+03       1.075685932554e+01       6.835708457257e-02       1.580120426260e+01       1.452638039793e-08       2.129329359699e-06      -1.985728488471e-07 
  564       2.558162382839e+03       1.095246531923e+01       6.848766845834e-02       1.672791369284e+01       1.448492323892e-08       2.165333042969e-06      -2.141914214564e-07 
  565       2.552180905785e+03       1.115249399532e+01       6.861673759821e-02       1.763107035380e+01       1.444363577334e-08       2.202022215527e-06      -2.297247186551e-07 
  566       2.546034797796e+03       1.135689660806e+01       6.874427870147e-02       1.850988200324e+01       1.440251228969e-08       2.239368524610e-06      -2.451694955859e-07 
  567       2.539727580725e+03       1.156562331625e+01       6.887027844883e-02       1.936354832714e+01       1.436154661891e-08       2.277342901656e-06      -2.605224779005e-07 
  568       2.533262838413e+03       1.177862317783e+01       6.899472349240e-02       2.019126090906e+01       1.432073212631e-08       2.315915555707e-06      -2.757803616438e-07 
  569       2.526644216978e+03       1.199584414457e+01       6.911760045585e-02       2.099220319949e+01       1.428006170347e-08       2.355055966779e-06      -2.909398131388e-07 
  570       2.519875425096e+03       1.221723305669e+01       6.923889593441e-02       2.176555048521e+01       1.423952776006e-08       2.394732879215e-06      -3.059974688703e-07 
  571       2.512960206361e+03       1.244273137113e+01       6.935859988420e-02       2.251058046907e+01       1.419912425781e-08       2.434920110495e-06      -3.209503877069e-07 
  572       2.505902255001e+03       1.267226223777e+01       6.947671588494e-02       2.322700817017e+01       1.415885294334e-08       2.475614235615e-06      -3.357974268264e-07 
  573       2.498705298573e+03       1.290574308305e+01       6.959325113908e-02       2.391465950412e+01       1.411871741598e-08       2.516817564962e-06      -3.505379181129e-07 
  574       2.491373125971e+03       1.314308983955e+01       6.970821310754e-02       2.457336145530e+01       1.407872111007e-08       2.558532389363e-06      -3.651712209358e-07 
  575       2.483909587704e+03       1.338421693905e+01       6.982160951107e-02       2.520294208688e+01       1.403886729104e-08       2.600760979775e-06      -3.796967225354e-07 
  576       2.476318596168e+03       1.362903730564e+01       6.993344833151e-02       2.580323055080e+01       1.399915905144e-08       2.643505586974e-06      -3.941138384107e-07 
  577       2.468604125921e+03       1.387746234871e+01       7.004373781312e-02       2.637405709776e+01       1.395959930690e-08       2.686768441238e-06      -4.084220127077e-07 
  578       2.460770213960e+03       1.412940195608e+01       7.015248646390e-02       2.691525308719e+01       1.392019079215e-08       2.730551752031e-06      -4.226207186107e-07 
  579       2.452820959993e+03       1.438476448704e+01       7.025970305687e-02       2.742665099725e+01       1.388093605685e-08       2.774857707687e-06      -4.367094587341e-07 
  580       2.444760526714e+03       1.464345676543e+01       7.036539663141e-02       2.790808443480e+01       1.384183746155e-08       2.819688475093e-06      -4.506877655162e-07 
  581       2.436593140081e+03       1.490538407270e+01       7.046957649453e-02       2.835938814541e+01       1.380289717350e-08       2.865046199366e-06      -4.645552016149e-07 
  582       2.428323089586e+03       1.517045014094e+01       7.057225222224e-02       2.878039802329e+01       1.376411716246e-08       2.910933003538e-06      -4.783113603048e-07 
  583       2.419954728534e+03       1.543855714604e+01       7.067343366078e-02       2.917095112135e+01       1.372549919650e-08       2.957350988227e-06      -4.919558658757e-07 
  584       2.411492474316e+03       1.570960570065e+01       7.077313092802e-02       2.953088566112e+01       1.368704483769e-08       3.004302231317e-06      -5.054883740331e-07 
  585       2.402940808683e+03       1.598349484732e+01       7.087135441469e-02       2.986004104275e+01       1.364875543789e-08       3.051788787636e-06      -5.189085723000e-07 
  586       2.394304278022e+03       1.626012205153e+01       7.096811478573e-02       3.015825785504e+01       1.361063213430e-08       3.099812688624e-06      -5.322161804207e-07 
  587       2.385587493631e+03       1.653938319477e+01       7.106342298158e-02       3.042537788535e+01       1.357267584521e-08       3.148375942012e-06      -5.454109507658e-07 
  588       2.376795131991e+03       1.682117256761e+01       7.115729021952e-02       3.066124412964e+01       1.353488726551e-08       3.197480531490e-06      -5.584926687394e-07 
  589       2.367931935045e+03       1.710538286276e+01       7.124972799494e-02       3.086570080243e+01       1.349726686226e-08       3.247128416376e-06      -5.714611531870e-07 
  590       2.359002710470e+03       1.739190516814e+01       7.134074808267e-02       3.103859334679e+01       1.345981487026e-08       3.297321531289e-06      -5.843162568060e-07 
  591       2.350012331953e+03       1.768062895993e+01       7.143036253831e-02       3.117976844434e+01       1.342253128746e-08       3.348061785814e-06      -5.970578665571e-07 
  592       2.340965739466e+03       1.797144209567e+01       7.151858369948e-02       3.128907402519e+01       1.338541587047e-08       3.399351064169e-06      -6.096859040780e-07 
  593       2.331867939537e+03       1.826423080729e+01       7.160542418719e-02       3.136635927798e+01       1.334846812992e-08       3.451191224871e-06      -6.222003260980e-07 
  594       2.322724005532e+03       1.855887969421e+01       7.169089690712e-02       3.141147465982e+01       1.331168732587e-08       3.503584100398e-06      -6.346011248548e-07 
  595       2.313539077921e+03       1.885527171639e+01       7.177501505092e-02       3.142427190629e+01       1.327507246310e-08       3.556531496852e-06      -6.468883285124e-07 
  596       2.304318364562e+03       1.915328818738e+01       7.185779209757e-02       3.140460404146e+01       1.323862228647e-08       3.610035193623e-06      -6.590620015813e-07 
  597       2.295067140968e+03       1.945280876742e+01       7.193924181460e-02       3.135232538779e+01       1.320233527610e-08       3.664096943045e-06      -6.711222453397e-07 
  598       2.285790750587e+03       1.975371145648e+01       7.201937825950e-02       3.126729157620e+01       1.316620964266e-08       3.718718470057e-06      -6.830691982566e-07 
  599       2.276494605073e+03       2.005587258736e+01       7.209821578094e-02       3.114935955601e+01       1.313024332250e-08       3.773901471861e-06      -6.949030364165e-07 
  600       2.267184184564e+03       2.035916681870e+01       7.217576902016e-02       3.099838760492e+01       1.309443397283e-08       3.829647617577e-06      -7.066239739456e-07 
  601       2.257865037954e+03       2.066346712811e+01       7.225205291221e-02       3.081423533904e+01       1.305877896681e-08       3.885958547899e-06      -7.182322634399e-07 
  602       2.248542783170e+03       2.096864480518e+01       7.232708268730e-02       3.059676372281e+01       1.302327538863e-08       3.942835874746e-06      -7.297281963949e-07 
  603       2.239223107446e+03       2.127456944461e+01       7.240087387209e-02       3.034583507904e+01       1.298792002850e-08       4.000281180917e-06      -7.411121036362e-07 
  604       2.229911767596e+03       2.158110893920e+01       7.247344229102e-02       3.006131309884e+01       1.295270937770e-08       4.058296019742e-06      -7.523843557529e-07 
  605       2.220614590294e+03       2.188812947298e+01       7.254480406759e-02       2.974306285167e+01       1.291763962349e-08       4.116881914732e-06      -7.635453635318e-07 
  606       2.211337472341e+03       2.219549551425e+01       7.261497562570e-02       2.939095079526e+01       1.288270664404e-08       4.176040359224e-06      -7.745955783932e-07 
  607       2.202086380947e+03       2.250306980865e+01       7.268397369094e-02       2.900484478566e+01       1.284790600329e-08       4.235772816033e-06      -7.855354928291e-07 
  608       2.192867354002e+03       2.281071337223e+01       7.275181529189e-02       2.858461408714e+01       1.281323294581e-08       4.296080717094e-06      -7.963656408422e-07 
  609       2.183686500350e+03       2.311828548449e+01       7.281851776147e-02       2.813012938227e+01       1.277868239156e-08       4.356965463112e-06      -8.070865983865e-07 
  610       2.174550000067e+03       2.342564368151e+01       7.288409873821e-02       2.764126278182e+01       1.274424893067e-08       4.418428423198e-06      -8.176989838105e-07 
  611       2.165463544878e+03       2.373265264018e+01       7.294857666557e-02       2.711796220199e+01       1.270992825232e-08       4.480467336947e-06      -8.282031135409e-07 
  612       2.156430644198e+03       2.403921107790e+01       7.301197230035e-02       2.656047642335e+01       1.267572151706e-08       4.543065379935e-06      -8.385979546957e-07 
  613       2.147454279245e+03       2.434522548060e+01       7.307430724287e-02       2.596913541802e+01       1.264163118193e-08       4.606201707015e-06      -8.488821359436e-07 
  614       2.138537459331e+03       2.465060126552e+01       7.313560344363e-02       2.534427650193e+01       1.260765958238e-08       4.669855010863e-06      -8.590542890082e-07 
  615       2.129683221958e+03       2.495524277710e+01       7.319588320481e-02       2.468624436877e+01       1.257380892955e-08       4.734003518130e-06      -8.691130487846e-07 
  616       2.120894632917e+03       2.525905328292e+01       7.325516918174e-02       2.399539112372e+01       1.254008130771e-08       4.798624985582e-06      -8.790570534564e-07 
  617       2.112174786376e+03       2.556193496963e+01       7.331348438437e-02       2.327207631742e+01       1.250647867147e-08       4.863696696226e-06      -8.888849446137e-07 
  618       2.103526804983e+03       2.586378893884e+01       7.337085217872e-02       2.251666697971e+01       1.247300284315e-08       4.929195455420e-06      -8.985953673708e-07 
  619       2.094953839956e+03       2.616451520304e+01       7.342729628837e-02       2.172953765357e+01       1.243965550999e-08       4.995097586974e-06      -9.081869704853e-07 
  620       2.086459071177e+03       2.646401268157e+01       7.348284079592e-02       2.091107042892e+01       1.240643822142e-08       5.061378929242e-06      -9.176584064771e-07 
  621       2.078045707294e+03       2.676217919646e+01       7.353751014446e-02       2.006165497647e+01       1.237335238629e-08       5.128014831190e-06      -9.270083317485e-07 
  622       2.069716985808e+03       2.705891146843e+01       7.359132913903e-02       1.918168858160e+01       1.234039927006e-08       5.194980148465e-06      -9.362354067042e-07 
  623       2.061476173174e+03       2.735410511276e+01       7.364432294811e-02       1.827157617816e+01       1.230757999197e-08       5.262249239443e-06      -9.453382958722e-07 
  624       2.053326564892e+03       2.764765463523e+01       7.369651710507e-02       1.733173038238e+01       1.227489552221e-08       5.329795961264e-06      -9.543156680257e-07 
  625       2.045271485605e+03       2.793945342801e+01       7.374793750966e-02       1.636257152669e+01       1.224234667905e-08       5.397593665861e-06      -9.631661963042e-07 
  626       2.037314289194e+03       2.822939376565e+01       7.379861042944e-02       1.536452769355e+01       1.220993412595e-08       5.465615195969e-06      -9.718885583367e-07 
  627       2.029458358870e+03       2.851736680089e+01       7.384856250130e-02       1.433803474932e+01       1.217765836864e-08       5.533832881123e-06      -9.804814363646e-07 
  628       2.021707107274e+03       2.880326256071e+01       7.389782073289e-02       1.328353637814e+01       1.214551975219e-08       5.602218533652e-06      -9.889435173649e-07 
  629       2.014063976568e+03       2.908696994213e+01       7.394641250409e-02       1.220148411571e+01       1.211351845808e-08       5.670743444646e-06      -9.972734931745e-07 
  630       2.006532438531e+03       2.936837670822e+01       7.399436556853e-02       1.109233738321e+01       1.208165450115e-08       5.739378379920e-06      -1.005470060615e-06 
  631       1.999115994655e+03       2.964736948396e+01       7.404170805497e-02       9.956563521098e+00       1.204992772668e-08       5.808093575965e-06      -1.013531921618e-06 
  632       1.991818176241e+03       2.992383375220e+01       7.408846846887e-02       8.794637822996e+00       1.201833780731e-08       5.876858735883e-06      -1.021457783350e-06 
  633       1.984642544492e+03       3.019765384954e+01       7.413467569377e-02       7.607043569513e+00       1.198688423999e-08       5.945643025311e-06      -1.029246358339e-06 
  634       1.977592690609e+03       3.046871296230e+01       7.418035899281e-02       6.394272062114e+00       1.195556634293e-08       6.014415068332e-06      -1.036896364603e-06 
  635       1.970672235886e+03       3.073689312240e+01       7.422554801020e-02       5.156822656957e+00       1.192438325251e-08       6.083142943375e-06      -1.044406525774e-06 
  636       1.963884831806e+03       3.100207520328e+01       7.427027277265e-02       3.895202798750e+00       1.189333392013e-08       6.151794179099e-06      -1.051775571228e-06 
  637       1.957234160135e+03       3.126413891585e+01       7.431456369089e-02       2.609928054599e+00       1.186241710908e-08       6.220335750270e-06      -1.059002236215e-06 
  638       1.950723933016e+03       3.152296280440e+01       7.435845156109e-02       1.301522147857e+00       1.183163139138e-08       6.288734073616e-06      -1.066085261982e-06 
  639       1.944357893069e+03       3.177842424249e+01       7.440196756638e-02      -2.948300802547e-02       1.180097514459e-08       6.356955003683e-06      -1.073023395910e-06 
  640       1.938139813479e+03       3.203039942891e+01       7.444514327827e-02      -1.382547275652e+00       1.177044654858e-08       6.424963828664e-06      -1.079815391640e-06 
  641       1.932073498098e+03       3.227876338357e+01       7.448801065814e-02      -2.757122259828e+00       1.174004358233e-08       6.492725266225e-06      -1.086460009203e-06 
  642       1.926162781534e+03       3.252338994343e+01       7.453060205873e-02      -4.152651273714e+00       1.170976402063e-08       6.560203459317e-06      -1.092956015152e-06 
  643       1.920411529252e+03       3.276415175844e+01       7.457295022557e-02      -5.568569304972e+00       1.167960543080e-08       6.627361971970e-06      -1.099302182694e-06 
  644       1.914823637664e+03       3.300092028744e+01       7.461508829848e-02      -7.004302981919e+00       1.164956516941e-08       6.694163785082e-06      -1.105497291822e-06 
  645       1.909403034227e+03       3.323356579405e+01       7.465704981302e-02      -8.459270539675e+00       1.161964037891e-08       6.760571292188e-06      -1.111540129449e-06 
  646       1.904153677538e+03       3.346195734267e+01       7.469886870197e-02      -9.932881786317e+00       1.158982798430e-08       6.826546295224e-06      -1.117429489537e-06 
  647       1.899079557427e+03       3.368596279431e+01       7.474057929679e-02      -1.142453806902e+01       1.156012468976e-08       6.892050000271e-06      -1.123164173236e-06 
  648       1.894184695056e+03       3.390544880258e+01       7.478221632909e-02      -1.293363224023e+01       1.153052697520e-08       6.957043013293e-06      -1.128742989014e-06 
  649       1.889473143009e+03       3.412028080957e+01       7.482381493212e-02      -1.445954862377e+01       1.150103109286e-08       7.021485335855e-06      -1.134164752795e-06 
